	revision	user	date	chromosome	systematic_id	primary_name	feature_type	value_x	value_y	added_or_removed
512	20110324	-	2011-03-24	II	SPBC18H10.19	atg14	CDS	join(1806262..1806498,1806729..1806899,1806964..1807980)	('PMID:18641648', 'PMID:20118936')	removed
513	20110324	-	2011-03-24	II	SPBC18H10.19	atg14	CDS	join(1806262..1806498,1806729..1806899,1806964..1807980)	('PMID:xxxxxxxx',)	added
514	20110324	-	2011-03-24	II	SPBC19C7.11		CDS	join(2843141..2843276,2843334..2843585,2843628..2844061,2844101..2845579)	('PMID:18641648', 'PMID:20118936')	removed
515	20110324	-	2011-03-24	II	SPBC19C7.11		CDS	join(2843141..2843276,2843334..2843585,2843628..2844061,2844101..2845579)	('PMID:xxxxxxxx',)	added
516	20110324	-	2011-03-24	II	SPBC211.01	rsm10	CDS	join(3870293..3870372,3870439..3871045)	('PMID:18641648', 'PMID:20118936')	removed
517	20110324	-	2011-03-24	II	SPBC211.01	rsm10	CDS	join(3870293..3870372,3870439..3871045)	('PMID:xxxxxxxx',)	added
518	20110324	-	2011-03-24	II	SPBC211.01	rsm10	CDS	join(3870293..3870372,3870439..3871045)	('PMID:18641648', 'PMID:20118936')	removed
519	20110324	-	2011-03-24	II	SPBC211.01	rsm10	CDS	join(3870293..3870372,3870439..3871045)	('PMID:xxxxxxxx',)	added
520	20110324	-	2011-03-24	II	SPBC215.06c		CDS	complement(join(4038119..4038639,4038731..4038752))	('PMID:18641648', 'PMID:20118936')	removed
521	20110324	-	2011-03-24	II	SPBC215.06c		CDS	complement(join(4038119..4038639,4038731..4038752))	('PMID:xxxxxxxx',)	added
522	20110324	-	2011-03-24	II	SPBC215.06c		CDS	complement(join(4038119..4038639,4038731..4038752))	('PMID:18641648', 'PMID:20118936')	removed
523	20110324	-	2011-03-24	II	SPBC215.06c		CDS	complement(join(4038119..4038639,4038731..4038752))	('PMID:xxxxxxxx',)	added
524	20110324	-	2011-03-24	II	SPBC215.12	cwf10	CDS	join(4052601..4052626,4052671..4053030,4053069..4053420,4053480..4055696)	('PMID:18641648', 'PMID:20118936')	removed
525	20110324	-	2011-03-24	II	SPBC215.12	cwf10	CDS	join(4052601..4052626,4052671..4053030,4053069..4053420,4053480..4055696)	('PMID:xxxxxxxx',)	added
526	20110324	-	2011-03-24	II	SPBC215.12	cwf10	CDS	join(4052601..4052626,4052671..4053030,4053069..4053420,4053480..4055696)	('PMID:18641648', 'PMID:20118936')	removed
527	20110324	-	2011-03-24	II	SPBC215.12	cwf10	CDS	join(4052601..4052626,4052671..4053030,4053069..4053420,4053480..4055696)	('PMID:xxxxxxxx',)	added
528	20110324	-	2011-03-24	II	SPBC21C3.03		CDS	join(3802197..3802829,3802885..3804330)	('PMID:18641648', 'PMID:20118936')	removed
529	20110324	-	2011-03-24	II	SPBC21C3.03		CDS	join(3802197..3802829,3802885..3804330)	('PMID:xxxxxxxx',)	added
530	20110324	-	2011-03-24	II	SPBC21C3.03		CDS	join(3802197..3802829,3802885..3804330)	('PMID:18641648', 'PMID:20118936')	removed
531	20110324	-	2011-03-24	II	SPBC21C3.03		CDS	join(3802197..3802829,3802885..3804330)	('PMID:xxxxxxxx',)	added
532	20110324	-	2011-03-24	II	SPBC21D10.11c	nfs1	CDS	2422760..2424265	('PMID:18641648', 'PMID:20118936')	removed
533	20110324	-	2011-03-24	II	SPBC21D10.11c	nfs1	CDS	2422760..2424265	('PMID:xxxxxxxx',)	added
534	20110324	-	2011-03-24	II	SPBC21D10.11c	nfs1	CDS	2422760..2424265	('PMID:18641648', 'PMID:20118936')	removed
535	20110324	-	2011-03-24	II	SPBC21D10.11c	nfs1	CDS	2422760..2424265	('PMID:xxxxxxxx',)	added
536	20110324	-	2011-03-24	II	SPBC25B2.07c	mug164	CDS	complement(2609038..2610591)	('PMID:18641648', 'PMID:20118936')	removed
537	20110324	-	2011-03-24	II	SPBC25B2.07c	mug164	CDS	complement(2609038..2610591)	('PMID:xxxxxxxx',)	added
538	20110324	-	2011-03-24	II	SPBC25D12.06		CDS	3725370..3727127	('PMID:18641648', 'PMID:20118936')	removed
539	20110324	-	2011-03-24	II	SPBC25D12.06		CDS	3725370..3727127	('PMID:xxxxxxxx',)	added
540	20110324	-	2011-03-24	II	SPBC25D12.06		CDS	3725370..3727127	('PMID:18641648', 'PMID:20118936')	removed
541	20110324	-	2011-03-24	II	SPBC25D12.06		CDS	3725370..3727127	('PMID:xxxxxxxx',)	added
542	20110324	-	2011-03-24	II	SPBC27B12.01c	mmm1	CDS	complement(join(1321952..1322042,1322087..1322295,1322459..1323100))	('PMID:18641648', 'PMID:20118936')	removed
543	20110324	-	2011-03-24	II	SPBC27B12.01c	mmm1	CDS	complement(join(1321952..1322042,1322087..1322295,1322459..1323100))	('PMID:xxxxxxxx',)	added
544	20110324	-	2011-03-24	II	SPBC27B12.01c	mmm1	CDS	complement(join(1321952..1322042,1322087..1322295,1322459..1323100))	('PMID:18641648', 'PMID:20118936')	removed
545	20110324	-	2011-03-24	II	SPBC27B12.01c	mmm1	CDS	complement(join(1321952..1322042,1322087..1322295,1322459..1323100))	('PMID:xxxxxxxx',)	added
546	20110324	-	2011-03-24	II	SPBC27B12.02		CDS	1323731..1324069	('PMID:18641648', 'PMID:20118936')	removed
547	20110324	-	2011-03-24	II	SPBC27B12.02		CDS	1323731..1324069	('PMID:xxxxxxxx',)	added
548	20110324	-	2011-03-24	II	SPBC27B12.02		CDS	1323731..1324069	('PMID:18641648', 'PMID:20118936')	removed
549	20110324	-	2011-03-24	II	SPBC27B12.02		CDS	1323731..1324069	('PMID:xxxxxxxx',)	added
550	20110324	-	2011-03-24	II	SPBC27B12.05		CDS	join(1328794..1328838,1328891..1328999,1329082..1329415,1329458..1329555,1329597..1329717,1329765..1329984,1330039..1330467,1330515..1330607)	('PMID:18641648', 'PMID:20118936')	removed
551	20110324	-	2011-03-24	II	SPBC27B12.05		CDS	join(1328794..1328838,1328891..1328999,1329082..1329415,1329458..1329555,1329597..1329717,1329765..1329984,1330039..1330467,1330515..1330607)	('PMID:xxxxxxxx',)	added
552	20110324	-	2011-03-24	II	SPBC27B12.05		CDS	join(1328794..1328838,1328891..1328999,1329082..1329415,1329458..1329555,1329597..1329717,1329765..1329984,1330039..1330467,1330515..1330607)	('PMID:18641648', 'PMID:20118936')	removed
553	20110324	-	2011-03-24	II	SPBC27B12.05		CDS	join(1328794..1328838,1328891..1328999,1329082..1329415,1329458..1329555,1329597..1329717,1329765..1329984,1330039..1330467,1330515..1330607)	('PMID:xxxxxxxx',)	added
554	20110324	-	2011-03-24	II	SPBC29A10.04	psm1	CDS	join(2540743..2544408,2544455..2544475)	('PMID:18641648', 'PMID:20118936')	removed
555	20110324	-	2011-03-24	II	SPBC29A10.04	psm1	CDS	join(2540743..2544408,2544455..2544475)	('PMID:xxxxxxxx',)	added
556	20110324	-	2011-03-24	II	SPBC29A10.06c		CDS	complement(join(2547516..2547812,2547869..2548072,2548180..2548575))	('PMID:18641648', 'PMID:20118936')	removed
557	20110324	-	2011-03-24	II	SPBC29A10.06c		CDS	complement(join(2547516..2547812,2547869..2548072,2548180..2548575))	('PMID:xxxxxxxx',)	added
558	20110324	-	2011-03-24	II	SPBC29A10.06c		CDS	complement(join(2547516..2547812,2547869..2548072,2548180..2548575))	('PMID:18641648', 'PMID:20118936')	removed
559	20110324	-	2011-03-24	II	SPBC29A10.06c		CDS	complement(join(2547516..2547812,2547869..2548072,2548180..2548575))	('PMID:xxxxxxxx',)	added
560	20110324	-	2011-03-24	II	SPBC2A9.08c	sec22	CDS	complement(join(2961668..2961972,2962036..2962199,2962265..2962409,2962619..2962652))	('PMID:18641648', 'PMID:20118936')	removed
561	20110324	-	2011-03-24	II	SPBC2A9.08c	sec22	CDS	complement(join(2961668..2961972,2962036..2962199,2962265..2962409,2962619..2962652))	('PMID:xxxxxxxx',)	added
562	20110324	-	2011-03-24	II	SPBC2A9.08c	sec22	CDS	complement(join(2961668..2961972,2962036..2962199,2962265..2962409,2962619..2962652))	('PMID:18641648', 'PMID:20118936')	removed
563	20110324	-	2011-03-24	II	SPBC2A9.08c	sec22	CDS	complement(join(2961668..2961972,2962036..2962199,2962265..2962409,2962619..2962652))	('PMID:xxxxxxxx',)	added
564	20110324	-	2011-03-24	II	SPBC2F12.10		CDS	complement(1719551..1720477)	('PMID:18641648', 'PMID:20118936')	removed
565	20110324	-	2011-03-24	II	SPBC2F12.10		CDS	complement(1719551..1720477)	('PMID:xxxxxxxx',)	added
566	20110324	-	2011-03-24	II	SPBC2G2.08	ade9	CDS	join(3448967..3449103,3449371..3452152)	('PMID:18641648', 'PMID:20118936')	removed
567	20110324	-	2011-03-24	II	SPBC2G2.08	ade9	CDS	join(3448967..3449103,3449371..3452152)	('PMID:xxxxxxxx',)	added
568	20110324	-	2011-03-24	II	SPBC2G2.12	hrs1	CDS	3457165..3458856	('PMID:18641648', 'PMID:20118936')	removed
569	20110324	-	2011-03-24	II	SPBC2G2.12	hrs1	CDS	3457165..3458856	('PMID:xxxxxxxx',)	added
570	20110324	-	2011-03-24	II	SPBC2G2.13c		CDS	complement(join(3458998..3459104,3459142..3459194,3459234..3459722,3459915..3460234))	('PMID:18641648', 'PMID:20118936')	removed
571	20110324	-	2011-03-24	II	SPBC2G2.13c		CDS	complement(join(3458998..3459104,3459142..3459194,3459234..3459722,3459915..3460234))	('PMID:xxxxxxxx',)	added
572	20110324	-	2011-03-24	II	SPBC30D10.08	mgm101	CDS	complement(3084534..3085346)	('PMID:18641648', 'PMID:20118936')	removed
573	20110324	-	2011-03-24	II	SPBC30D10.08	mgm101	CDS	complement(3084534..3085346)	('PMID:xxxxxxxx',)	added
574	20110324	-	2011-03-24	II	SPBC30D10.16	pha2	CDS	complement(join(3064223..3064932,3064978..3065032,3065178..3065231))	('PMID:18641648', 'PMID:20118936')	removed
575	20110324	-	2011-03-24	II	SPBC30D10.16	pha2	CDS	complement(join(3064223..3064932,3064978..3065032,3065178..3065231))	('PMID:xxxxxxxx',)	added
576	20110324	-	2011-03-24	II	SPBC31E1.04	pep12	CDS	join(245718..246297,246428..246639)	('PMID:18641648', 'PMID:20118936')	removed
577	20110324	-	2011-03-24	II	SPBC31E1.04	pep12	CDS	join(245718..246297,246428..246639)	('PMID:xxxxxxxx',)	added
578	20110324	-	2011-03-24	II	SPBC31E1.04	pep12	CDS	join(245718..246297,246428..246639)	('PMID:18641648', 'PMID:20118936')	removed
579	20110324	-	2011-03-24	II	SPBC31E1.04	pep12	CDS	join(245718..246297,246428..246639)	('PMID:xxxxxxxx',)	added
580	20110324	-	2011-03-24	II	SPBC31F10.09c	nut2	CDS	complement(3765847..3766281)	('PMID:18641648', 'PMID:20118936')	removed
581	20110324	-	2011-03-24	II	SPBC31F10.09c	nut2	CDS	complement(3765847..3766281)	('PMID:xxxxxxxx',)	added
582	20110324	-	2011-03-24	II	SPBC31F10.09c	nut2	CDS	complement(3765847..3766281)	('PMID:18641648', 'PMID:20118936')	removed
583	20110324	-	2011-03-24	II	SPBC31F10.09c	nut2	CDS	complement(3765847..3766281)	('PMID:xxxxxxxx',)	added
584	20110324	-	2011-03-24	II	SPBC31F10.16		CDS	join(3785848..3785879,3785929..3786055,3786201..3787820,3787876..3788046)	('PMID:18641648', 'PMID:20118936')	removed
585	20110324	-	2011-03-24	II	SPBC31F10.16		CDS	join(3785848..3785879,3785929..3786055,3786201..3787820,3787876..3788046)	('PMID:xxxxxxxx',)	added
586	20110324	-	2011-03-24	II	SPBC31F10.16		CDS	join(3785848..3785879,3785929..3786055,3786201..3787820,3787876..3788046)	('PMID:18641648', 'PMID:20118936')	removed
587	20110324	-	2011-03-24	II	SPBC31F10.16		CDS	join(3785848..3785879,3785929..3786055,3786201..3787820,3787876..3788046)	('PMID:xxxxxxxx',)	added
588	20110324	-	2011-03-24	II	SPBC336.10c	tif512	CDS	complement(2758761..2759270)	('PMID:18641648', 'PMID:20118936')	removed
589	20110324	-	2011-03-24	II	SPBC336.10c	tif512	CDS	complement(2758761..2759270)	('PMID:xxxxxxxx',)	added
590	20110324	-	2011-03-24	II	SPBC337.12		CDS	join(1052080..1052122,1052339..1052368,1052414..1053471)	('PMID:18641648', 'PMID:20118936')	removed
591	20110324	-	2011-03-24	II	SPBC337.12		CDS	join(1052080..1052122,1052339..1052368,1052414..1053471)	('PMID:xxxxxxxx',)	added
592	20110324	-	2011-03-24	II	SPBC337.12		CDS	join(1052080..1052122,1052339..1052368,1052414..1053471)	('PMID:18641648', 'PMID:20118936')	removed
593	20110324	-	2011-03-24	II	SPBC337.12		CDS	join(1052080..1052122,1052339..1052368,1052414..1053471)	('PMID:xxxxxxxx',)	added
594	20110324	-	2011-03-24	II	SPBC354.06	mrps16	CDS	join(555893..555969,556399..556579,556846..556878)	('PMID:18641648', 'PMID:20118936')	removed
595	20110324	-	2011-03-24	II	SPBC354.06	mrps16	CDS	join(555893..555969,556399..556579,556846..556878)	('PMID:xxxxxxxx',)	added
596	20110324	-	2011-03-24	II	SPBC354.06	mrps16	CDS	join(555893..555969,556399..556579,556846..556878)	('PMID:18641648', 'PMID:20118936')	removed
597	20110324	-	2011-03-24	II	SPBC354.06	mrps16	CDS	join(555893..555969,556399..556579,556846..556878)	('PMID:xxxxxxxx',)	added
598	20110324	-	2011-03-24	II	SPBC354.07c		CDS	complement(join(558335..559225,559273..559474,560003..560028,560151..560163,560231..560292))	('PMID:18488015',)	removed
599	20110324	-	2011-03-24	II	SPBC354.07c		CDS	complement(join(558335..559225,559273..559474,560003..560028,560151..560163,560231..560292))	('PMID:xxxxxxxx',)	added
600	20110324	-	2011-03-24	II	SPBC428.01c	nup107	CDS	complement(join(439274..441187,441229..441337,441392..441484,441541..441667,441718..441751,441793..441840,441916..442032))	('PMID:18641648', 'PMID:20118936')	removed
601	20110324	-	2011-03-24	II	SPBC428.01c	nup107	CDS	complement(join(439274..441187,441229..441337,441392..441484,441541..441667,441718..441751,441793..441840,441916..442032))	('PMID:xxxxxxxx',)	added
602	20110324	-	2011-03-24	II	SPBC428.01c	nup107	CDS	complement(join(439274..441187,441229..441337,441392..441484,441541..441667,441718..441751,441793..441840,441916..442032))	('PMID:18641648', 'PMID:20118936')	removed
603	20110324	-	2011-03-24	II	SPBC428.01c	nup107	CDS	complement(join(439274..441187,441229..441337,441392..441484,441541..441667,441718..441751,441793..441840,441916..442032))	('PMID:xxxxxxxx',)	added
604	20110324	-	2011-03-24	II	SPBC428.02c	eca39	CDS	complement(442631..443914)	('PMID:xxxxxxxx',)	added
605	20110324	-	2011-03-24	II	SPBC428.06c	rxt2	CDS	complement(join(451989..452416,452597..452705,452755..452879,452930..452964,453014..453039))	('PMID:18641648', 'PMID:20118936')	removed
606	20110324	-	2011-03-24	II	SPBC428.06c	rxt2	CDS	complement(join(451989..452416,452597..452705,452755..452879,452930..452964,453014..453039))	('PMID:xxxxxxxx',)	added
607	20110324	-	2011-03-24	II	SPBC428.06c	rxt2	CDS	complement(join(451989..452416,452597..452705,452755..452879,452930..452964,453014..453039))	('PMID:18641648', 'PMID:20118936')	removed
608	20110324	-	2011-03-24	II	SPBC428.06c	rxt2	CDS	complement(join(451989..452416,452597..452705,452755..452879,452930..452964,453014..453039))	('PMID:xxxxxxxx',)	added
609	20110324	-	2011-03-24	II	SPBC428.10		CDS	461024..463561	('PMID:18641648', 'PMID:20118936')	removed
610	20110324	-	2011-03-24	II	SPBC428.10		CDS	461024..463561	('PMID:xxxxxxxx',)	added
611	20110324	-	2011-03-24	II	SPBC428.10		CDS	461024..463561	('PMID:18641648', 'PMID:20118936')	removed
612	20110324	-	2011-03-24	II	SPBC428.10		CDS	461024..463561	('PMID:xxxxxxxx',)	added
613	20110324	-	2011-03-24	II	SPBC428.20c	alp6	CDS	complement(join(481076..481552,481606..483437,483478..483539,483579..483706))	('PMID:18641648', 'PMID:20118936')	removed
614	20110324	-	2011-03-24	II	SPBC428.20c	alp6	CDS	complement(join(481076..481552,481606..483437,483478..483539,483579..483706))	('PMID:xxxxxxxx',)	added
615	20110324	-	2011-03-24	II	SPBC4F6.13c		CDS	complement(2714424..2716646)	('PMID:18641648', 'PMID:20118936')	removed
616	20110324	-	2011-03-24	II	SPBC4F6.13c		CDS	complement(2714424..2716646)	('PMID:xxxxxxxx',)	added
617	20110324	-	2011-03-24	II	SPBC4F6.13c		CDS	complement(2714424..2716646)	('PMID:18641648', 'PMID:20118936')	removed
618	20110324	-	2011-03-24	II	SPBC4F6.13c		CDS	complement(2714424..2716646)	('PMID:xxxxxxxx',)	added
619	20110324	-	2011-03-24	II	SPBC530.05		CDS	796583..798871	('PMID:18641648', 'PMID:20118936')	removed
620	20110324	-	2011-03-24	II	SPBC530.05		CDS	796583..798871	('PMID:xxxxxxxx',)	added
621	20110324	-	2011-03-24	II	SPBC530.12c	pdf1	CDS	complement(821281..823149)	('PMID:18641648', 'PMID:20118936')	removed
622	20110324	-	2011-03-24	II	SPBC530.12c	pdf1	CDS	complement(821281..823149)	('PMID:xxxxxxxx',)	added
623	20110324	-	2011-03-24	II	SPBC530.12c	pdf1	CDS	complement(821281..823149)	('PMID:18641648', 'PMID:20118936')	removed
624	20110324	-	2011-03-24	II	SPBC530.12c	pdf1	CDS	complement(821281..823149)	('PMID:xxxxxxxx',)	added
625	20110324	-	2011-03-24	II	SPBC530.13	lsc1	CDS	join(824374..824534,824579..824660,824874..825011,825065..825188,825245..825747)	('PMID:18641648', 'PMID:20118936')	removed
626	20110324	-	2011-03-24	II	SPBC530.13	lsc1	CDS	join(824374..824534,824579..824660,824874..825011,825065..825188,825245..825747)	('PMID:xxxxxxxx',)	added
627	20110324	-	2011-03-24	II	SPBC56F2.11	met6	CDS	complement(join(4089279..4089318,4089361..4090826))	('PMID:18641648', 'PMID:20118936')	removed
628	20110324	-	2011-03-24	II	SPBC56F2.11	met6	CDS	complement(join(4089279..4089318,4089361..4090826))	('PMID:xxxxxxxx',)	added
629	20110324	-	2011-03-24	II	SPBC56F2.11	met6	CDS	complement(join(4089279..4089318,4089361..4090826))	('PMID:18641648', 'PMID:20118936')	removed
630	20110324	-	2011-03-24	II	SPBC56F2.11	met6	CDS	complement(join(4089279..4089318,4089361..4090826))	('PMID:xxxxxxxx',)	added
631	20110324	-	2011-03-24	II	SPBC646.15c		CDS	complement(join(955201..955214,955257..955369,955435..955992,956037..956301,956344..956488))	('PMID:18641648', 'PMID:20118936')	removed
632	20110324	-	2011-03-24	II	SPBC646.15c		CDS	complement(join(955201..955214,955257..955369,955435..955992,956037..956301,956344..956488))	('PMID:xxxxxxxx',)	added
633	20110324	-	2011-03-24	II	SPBC646.15c		CDS	complement(join(955201..955214,955257..955369,955435..955992,956037..956301,956344..956488))	('PMID:18641648', 'PMID:20118936')	removed
634	20110324	-	2011-03-24	II	SPBC646.15c		CDS	complement(join(955201..955214,955257..955369,955435..955992,956037..956301,956344..956488))	('PMID:xxxxxxxx',)	added
635	20110324	-	2011-03-24	II	SPBC660.08		CDS	join(209802..209825,209922..211172)	('PMID:xxxxxxxx',)	added
636	20110324	-	2011-03-24	II	SPBC660.11	tcg1	CDS	join(215144..215355,215606..215807,215861..216496)	('EMBL:AY007252',)	removed
637	20110324	-	2011-03-24	II	SPBC660.11	tcg1	CDS	join(215144..215355,215606..215807,215861..216496)	('EMBL:AY007252',)	removed
638	20110324	-	2011-03-24	II	SPBC660.11	tcg1	CDS	join(215144..215355,215606..215807,215861..216496)	('PMID:xxxxxxxx',)	added
639	20110324	-	2011-03-24	II	SPBC660.11	tcg1	CDS	join(215144..215355,215606..215807,215861..216496)	('PMID:xxxxxxxx',)	added
640	20110324	-	2011-03-24	II	SPBC713.11c	pmp3	CDS	complement(join(887999..888142,888513..888542))	('PMID:18641648', 'PMID:20118936')	removed
641	20110324	-	2011-03-24	II	SPBC713.11c	pmp3	CDS	complement(join(887999..888142,888513..888542))	('PMID:xxxxxxxx',)	added
642	20110324	-	2011-03-24	II	SPBC713.11c	pmp3	CDS	complement(join(887999..888142,888513..888542))	('PMID:18641648', 'PMID:20118936')	removed
643	20110324	-	2011-03-24	II	SPBC713.11c	pmp3	CDS	complement(join(887999..888142,888513..888542))	('PMID:xxxxxxxx',)	added
644	20110324	-	2011-03-24	II	SPBC725.10		CDS	join(1224974..1225441,1225969..1225995)	('PMID:18641648', 'PMID:20118936')	removed
645	20110324	-	2011-03-24	II	SPBC725.10		CDS	join(1224974..1225441,1225969..1225995)	('PMID:xxxxxxxx',)	added
646	20110324	-	2011-03-24	II	SPBC725.10		CDS	join(1224974..1225441,1225969..1225995)	('PMID:18641648', 'PMID:20118936')	removed
647	20110324	-	2011-03-24	II	SPBC725.10		CDS	join(1224974..1225441,1225969..1225995)	('PMID:xxxxxxxx',)	added
648	20110324	-	2011-03-24	II	SPBC776.05		CDS	join(3182005..3182184,3182236..3182507,3182584..3182653,3182692..3182816,3182860..3183120,3183169..3183368,3183418..3183521)	('PMID:18641648', 'PMID:20118936')	removed
649	20110324	-	2011-03-24	II	SPBC776.05		CDS	join(3182005..3182184,3182236..3182507,3182584..3182653,3182692..3182816,3182860..3183120,3183169..3183368,3183418..3183521)	('PMID:xxxxxxxx',)	added
650	20110324	-	2011-03-24	II	SPBC776.05		CDS	join(3182005..3182184,3182236..3182507,3182584..3182653,3182692..3182816,3182860..3183120,3183169..3183368,3183418..3183521)	('PMID:18641648', 'PMID:20118936')	removed
651	20110324	-	2011-03-24	II	SPBC776.05		CDS	join(3182005..3182184,3182236..3182507,3182584..3182653,3182692..3182816,3182860..3183120,3183169..3183368,3183418..3183521)	('PMID:xxxxxxxx',)	added
652	20110324	-	2011-03-24	II	SPBC776.06c		CDS	complement(join(3183676..3183771,3183827..3185602))	('PMID:18641648', 'PMID:20118936')	removed
653	20110324	-	2011-03-24	II	SPBC776.06c		CDS	complement(join(3183676..3183771,3183827..3185602))	('PMID:xxxxxxxx',)	added
654	20110324	-	2011-03-24	II	SPBC776.06c		CDS	complement(join(3183676..3183771,3183827..3185602))	('PMID:18641648', 'PMID:20118936')	removed
655	20110324	-	2011-03-24	II	SPBC776.06c		CDS	complement(join(3183676..3183771,3183827..3185602))	('PMID:xxxxxxxx',)	added
656	20110324	-	2011-03-24	II	SPBC776.14	plh1	CDS	join(3204448..3205431,3205477..3205546,3205601..3205628,3205673..3205700,3205749..3205832,3205872..3206111,3206153..3206299,3206345..3206551,3206601..3206668,3206717..3206759)	('PMID:18641648', 'PMID:20118936')	removed
657	20110324	-	2011-03-24	II	SPBC776.14	plh1	CDS	join(3204448..3205431,3205477..3205546,3205601..3205628,3205673..3205700,3205749..3205832,3205872..3206111,3206153..3206299,3206345..3206551,3206601..3206668,3206717..3206759)	('PMID:xxxxxxxx',)	added
658	20110324	-	2011-03-24	II	SPBC776.17		CDS	join(3211353..3211701,3211750..3212117)	('PMID:18641648', 'PMID:20118936')	removed
659	20110324	-	2011-03-24	II	SPBC776.17		CDS	join(3211353..3211701,3211750..3212117)	('PMID:xxxxxxxx',)	added
660	20110324	-	2011-03-24	II	SPBC776.17		CDS	join(3211353..3211701,3211750..3212117)	('PMID:18641648', 'PMID:20118936')	removed
661	20110324	-	2011-03-24	II	SPBC776.17		CDS	join(3211353..3211701,3211750..3212117)	('PMID:xxxxxxxx',)	added
662	20110324	-	2011-03-24	II	SPBC83.01	ucp8	CDS	join(1510581..1510730,1510881..1511004,1511050..1513235,1513334..1513363)	('PMID:18641648', 'PMID:20118936')	removed
663	20110324	-	2011-03-24	II	SPBC83.01	ucp8	CDS	join(1510581..1510730,1510881..1511004,1511050..1513235,1513334..1513363)	('PMID:xxxxxxxx',)	added
664	20110324	-	2011-03-24	II	SPBC83.01	ucp8	CDS	join(1510581..1510730,1510881..1511004,1511050..1513235,1513334..1513363)	('PMID:18641648', 'PMID:20118936')	removed
665	20110324	-	2011-03-24	II	SPBC83.01	ucp8	CDS	join(1510581..1510730,1510881..1511004,1511050..1513235,1513334..1513363)	('PMID:xxxxxxxx',)	added
666	20110324	-	2011-03-24	II	SPBC83.06c		CDS	complement(1520212..1520490)	('PMID:18641648', 'PMID:20118936')	removed
667	20110324	-	2011-03-24	II	SPBC83.06c		CDS	complement(1520212..1520490)	('PMID:xxxxxxxx',)	added
668	20110324	-	2011-03-24	II	SPBC83.11		CDS	join(1529220..1529314,1529377..1530631)	('PMID:18641648', 'PMID:20118936')	removed
669	20110324	-	2011-03-24	II	SPBC83.11		CDS	join(1529220..1529314,1529377..1530631)	('PMID:xxxxxxxx',)	added
670	20110324	-	2011-03-24	II	SPBC83.11		CDS	join(1529220..1529314,1529377..1530631)	('PMID:18641648', 'PMID:20118936')	removed
671	20110324	-	2011-03-24	II	SPBC83.11		CDS	join(1529220..1529314,1529377..1530631)	('PMID:xxxxxxxx',)	added
672	20110324	-	2011-03-24	II	SPBC887.02		CDS	join(3541262..3541391,3541503..3543352,3543406..3543516)	('PMID:18641648', 'PMID:20118936')	removed
673	20110324	-	2011-03-24	II	SPBC887.02		CDS	join(3541262..3541391,3541503..3543352,3543406..3543516)	('PMID:xxxxxxxx',)	added
674	20110324	-	2011-03-24	II	SPBC887.02		CDS	join(3541262..3541391,3541503..3543352,3543406..3543516)	('PMID:18641648', 'PMID:20118936')	removed
675	20110324	-	2011-03-24	II	SPBC887.02		CDS	join(3541262..3541391,3541503..3543352,3543406..3543516)	('PMID:xxxxxxxx',)	added
676	20110324	-	2011-03-24	II	SPBC887.04c	lub1	CDS	complement(join(3546238..3548174,3548220..3548391,3548458..3548505))	('PMID:18641648', 'PMID:20118936')	removed
677	20110324	-	2011-03-24	II	SPBC887.04c	lub1	CDS	complement(join(3546238..3548174,3548220..3548391,3548458..3548505))	('PMID:xxxxxxxx',)	added
678	20110324	-	2011-03-24	II	SPBC887.04c	lub1	CDS	complement(join(3546238..3548174,3548220..3548391,3548458..3548505))	('PMID:18641648', 'PMID:20118936')	removed
679	20110324	-	2011-03-24	II	SPBC887.04c	lub1	CDS	complement(join(3546238..3548174,3548220..3548391,3548458..3548505))	('PMID:xxxxxxxx',)	added
680	20110324	-	2011-03-24	II	SPBC887.07	mrpl38	CDS	join(3551318..3551389,3551433..3551490,3551554..3551834)	('PMID:18641648', 'PMID:20118936')	removed
681	20110324	-	2011-03-24	II	SPBC887.07	mrpl38	CDS	join(3551318..3551389,3551433..3551490,3551554..3551834)	('PMID:xxxxxxxx',)	added
682	20110324	-	2011-03-24	II	SPBC902.05c	idh2	CDS	complement(join(492162..492268,492319..493083,493238..493286,493334..493480,493584..493655))	('PMID:18641648', 'PMID:20118936')	removed
683	20110324	-	2011-03-24	II	SPBC902.05c	idh2	CDS	complement(join(492162..492268,492319..493083,493238..493286,493334..493480,493584..493655))	('PMID:xxxxxxxx',)	added
684	20110324	-	2011-03-24	II	SPBP18G5.02		CDS	join(2401753..2402237,2402275..2403041,2403138..2403394)	('PMID:18641648', 'PMID:20118936')	removed
685	20110324	-	2011-03-24	II	SPBP18G5.02		CDS	join(2401753..2402237,2402275..2403041,2403138..2403394)	('PMID:xxxxxxxx',)	added
686	20110324	-	2011-03-24	II	SPBP19A11.07c		CDS	complement(join(2868453..2868779,2868820..2868986,2869031..2869250,2869286..2869888,2869941..2870029,2870072..2870193,2870244..2870695,2870733..2870799,2870852..2870871))	('PMID:18641648', 'PMID:20118936')	removed
687	20110324	-	2011-03-24	II	SPBP19A11.07c		CDS	complement(join(2868453..2868779,2868820..2868986,2869031..2869250,2869286..2869888,2869941..2870029,2870072..2870193,2870244..2870695,2870733..2870799,2870852..2870871))	('PMID:xxxxxxxx',)	added
688	20110324	-	2011-03-24	II	SPBP35G2.08c	air1	CDS	complement(join(979529..980152,980208..980309,980359..980580))	('PMID:18641648', 'PMID:20118936')	removed
