systematic_id	chromosome	primary_name	feature_type	category	merged_into	comment_addition	reference_addition	comment_removal	reference_removal
SPNCRNA.6962	III		ncRNA	added					
SPNCRNA.6963	III		ncRNA	added					
SPNCRNA.6964	III		ncRNA	added					
SPNCRNA.6965	III		ncRNA	added					
SPNCRNA.6966	III		ncRNA	added					
SPNCRNA.6967	III		ncRNA	added					
SPNCRNA.6968	III		ncRNA	added					
SPNCRNA.6969	III		ncRNA	added					
SPNCRNA.697	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.6970	III		ncRNA	added					
SPNCRNA.6971	III		ncRNA	added					
SPNCRNA.6972	III		ncRNA	added					
SPNCRNA.6973	III		ncRNA	added					
SPNCRNA.6974	III		ncRNA	added					
SPNCRNA.6975	III		ncRNA	added					
SPNCRNA.6976	III		ncRNA	added					
SPNCRNA.6977	III		ncRNA	added					
SPNCRNA.6978	III		ncRNA	added					
SPNCRNA.6979	III		ncRNA	added					
SPNCRNA.698	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.6980	III		ncRNA	added					
SPNCRNA.6981	III		ncRNA	added					
SPNCRNA.6982	III		ncRNA	added					
SPNCRNA.6983	III		ncRNA	added					
SPNCRNA.6984	III		ncRNA	added					
SPNCRNA.6985	III		ncRNA	added					
SPNCRNA.6986	III		ncRNA	added					
SPNCRNA.6987	III		ncRNA	added					
SPNCRNA.6988	III		ncRNA	added					
SPNCRNA.6989	III		ncRNA	added					
SPNCRNA.699	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.6990	III		ncRNA	added					
SPNCRNA.6991	III		ncRNA	added					
SPNCRNA.6992	III		ncRNA	added					
SPNCRNA.6993	III		ncRNA	added					
SPNCRNA.6994	III		ncRNA	added					
SPNCRNA.6995	III		ncRNA	added					
SPNCRNA.6996	III		ncRNA	added					
SPNCRNA.6997	III		ncRNA	added					
SPNCRNA.6998	III		ncRNA	added					
SPNCRNA.6999	III		ncRNA	added					
SPNCRNA.70	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.700	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7000	III		ncRNA	added					
SPNCRNA.7001	III		ncRNA	added					
SPNCRNA.7002	III		ncRNA	added					
SPNCRNA.7003	III		ncRNA	added					
SPNCRNA.7004	III		ncRNA	added					
SPNCRNA.7005	III		ncRNA	added					
SPNCRNA.7006	III		ncRNA	added					
SPNCRNA.7007	III		ncRNA	added					
SPNCRNA.7008	III		ncRNA	added					
SPNCRNA.7009	III		ncRNA	added					
SPNCRNA.701	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7010	III		ncRNA	added					
SPNCRNA.7011	III		ncRNA	added					
SPNCRNA.7012	III		ncRNA	added					
SPNCRNA.7013	III		ncRNA	added					
SPNCRNA.7014	III		ncRNA	added					
SPNCRNA.7015	III		ncRNA	added					
SPNCRNA.7016	III		ncRNA	added					
SPNCRNA.7017	III		ncRNA	added					
SPNCRNA.7018	III		ncRNA	added					
SPNCRNA.7019	III		ncRNA	added					
SPNCRNA.702	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7020	III		ncRNA	added					
SPNCRNA.7021	III		ncRNA	added					
SPNCRNA.7022	III		ncRNA	added					
SPNCRNA.7023	III		ncRNA	added					
SPNCRNA.7024	III		ncRNA	added					
SPNCRNA.7025	III		ncRNA	added					
SPNCRNA.7026	III		ncRNA	added					
SPNCRNA.7027	III		ncRNA	added					
SPNCRNA.7028	III		ncRNA	added					
SPNCRNA.7029	III		ncRNA	added					
SPNCRNA.703	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7030	III		ncRNA	added					
SPNCRNA.7031	III		ncRNA	added					
SPNCRNA.7032	III		ncRNA	added					
SPNCRNA.7033	III		ncRNA	added					
SPNCRNA.7034	III		ncRNA	added					
SPNCRNA.7035	III		ncRNA	added					
SPNCRNA.7036	III		ncRNA	added					
SPNCRNA.7037	III		ncRNA	added					
SPNCRNA.7038	III		ncRNA	added					
SPNCRNA.7039	III		ncRNA	added					
SPNCRNA.704	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7040	III		ncRNA	added					
SPNCRNA.7041	III		ncRNA	added					
SPNCRNA.7042	III		ncRNA	added					
SPNCRNA.7043	III		ncRNA	added					
SPNCRNA.7044	III		ncRNA	added					
SPNCRNA.7045	III		ncRNA	added					
SPNCRNA.7046	III		ncRNA	added					
SPNCRNA.7047	III		ncRNA	added					
SPNCRNA.7048	III		ncRNA	added					
SPNCRNA.7049	III		ncRNA	added					
SPNCRNA.705	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7050	III		ncRNA	added					
SPNCRNA.7051	III		ncRNA	added					
SPNCRNA.7052	III		ncRNA	added					
SPNCRNA.7053	III		ncRNA	added					
SPNCRNA.7054	III		ncRNA	added					
SPNCRNA.7055	III		ncRNA	added					
SPNCRNA.7056	III		ncRNA	added					
SPNCRNA.7057	III		ncRNA	added					
SPNCRNA.7058	III		ncRNA	added					
SPNCRNA.7059	III		ncRNA	added					
SPNCRNA.706	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7060	III		ncRNA	added					
SPNCRNA.7061	III		ncRNA	added					
SPNCRNA.7062	III		ncRNA	added					
SPNCRNA.7063	III		ncRNA	added					
SPNCRNA.7064	III		ncRNA	added					
SPNCRNA.7065	III		ncRNA	added					
SPNCRNA.7066	III		ncRNA	added					
SPNCRNA.7067	III		ncRNA	added					
SPNCRNA.7068	III		ncRNA	added					
SPNCRNA.7069	III		ncRNA	added					
SPNCRNA.707	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7070	III		ncRNA	added					
SPNCRNA.7071	III		ncRNA	added					
SPNCRNA.7072	III		ncRNA	added					
SPNCRNA.7073	III		ncRNA	added					
SPNCRNA.7074	III		ncRNA	added					
SPNCRNA.7075	III		ncRNA	added					
SPNCRNA.7076	III		ncRNA	added					
SPNCRNA.7077	III		ncRNA	added					
SPNCRNA.7078	III		ncRNA	added					
SPNCRNA.7079	III		ncRNA	added					
SPNCRNA.708	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7080	III		ncRNA	added					
SPNCRNA.7081	III		ncRNA	added					
SPNCRNA.7082	III		ncRNA	added					
SPNCRNA.7083	III		ncRNA	added					
SPNCRNA.7084	III		ncRNA	added					
SPNCRNA.7085	III		ncRNA	added					
SPNCRNA.7086	III		ncRNA	added					
SPNCRNA.7087	III		ncRNA	added					
SPNCRNA.7088	III		ncRNA	added					
SPNCRNA.7089	III		ncRNA	added					
SPNCRNA.709	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7090	III		ncRNA	added					
SPNCRNA.7091	III		ncRNA	added					
SPNCRNA.7092	III		ncRNA	added					
SPNCRNA.7093	III		ncRNA	added					
SPNCRNA.7094	III		ncRNA	added					
SPNCRNA.7095	III		ncRNA	added					
SPNCRNA.7096	III		ncRNA	added					
SPNCRNA.7097	III		ncRNA	added					
SPNCRNA.7098	III		ncRNA	added					
SPNCRNA.7099	III		ncRNA	added					
SPNCRNA.71	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.710	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7100	III		ncRNA	added					
SPNCRNA.7101	III		ncRNA	added					
SPNCRNA.7102	III		ncRNA	added					
SPNCRNA.7103	III		ncRNA	added					
SPNCRNA.7104	III		ncRNA	added					
SPNCRNA.7105	III		ncRNA	added					
SPNCRNA.7106	III		ncRNA	added					
SPNCRNA.7107	III		ncRNA	added					
SPNCRNA.7108	III		ncRNA	added					
SPNCRNA.7109	III		ncRNA	added					
SPNCRNA.711	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7110	III		ncRNA	added					
SPNCRNA.7111	III		ncRNA	added					
SPNCRNA.7112	III		ncRNA	added					
SPNCRNA.7113	III		ncRNA	added					
SPNCRNA.7114	III		ncRNA	added					
SPNCRNA.7115	III		ncRNA	added					
SPNCRNA.7116	III		ncRNA	added					
SPNCRNA.7117	III		ncRNA	added					
SPNCRNA.7118	III		ncRNA	added					
SPNCRNA.7119	III		ncRNA	added					
SPNCRNA.712	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7120	III		ncRNA	added					
SPNCRNA.7121	III		ncRNA	added					
SPNCRNA.7122	III		ncRNA	added					
SPNCRNA.7123	III		ncRNA	added					
SPNCRNA.7124	III		ncRNA	added					
SPNCRNA.7125	III		ncRNA	added					
SPNCRNA.7126	III		ncRNA	added					
SPNCRNA.7127	III		ncRNA	added					
SPNCRNA.7128	III		ncRNA	added					
SPNCRNA.7129	III		ncRNA	added					
SPNCRNA.713	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7130	III		ncRNA	added					
SPNCRNA.7131	III		ncRNA	added					
SPNCRNA.7132	III		ncRNA	added					
SPNCRNA.7133	III		ncRNA	added					
SPNCRNA.7134	III		ncRNA	added					
SPNCRNA.7135	III		ncRNA	added					
SPNCRNA.7136	III		ncRNA	added					
SPNCRNA.7137	III		ncRNA	added					
SPNCRNA.7138	III		ncRNA	added					
SPNCRNA.7139	III		ncRNA	added					
SPNCRNA.714	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7140	III		ncRNA	added					
SPNCRNA.7141	III		ncRNA	added					
SPNCRNA.7142	III		ncRNA	added					
SPNCRNA.7143	III		ncRNA	added					
SPNCRNA.7144	III		ncRNA	added					
SPNCRNA.7145	III		ncRNA	added					
SPNCRNA.7146	III		ncRNA	added					
SPNCRNA.7147	III		ncRNA	added					
SPNCRNA.7148	III		ncRNA	added					
SPNCRNA.7149	III		ncRNA	added					
SPNCRNA.715	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7150	III		ncRNA	added					
SPNCRNA.7151	III		ncRNA	added					
SPNCRNA.7152	III		ncRNA	added					
SPNCRNA.7153	III		ncRNA	added					
SPNCRNA.7154	III		ncRNA	added					
SPNCRNA.7155	III		ncRNA	added					
SPNCRNA.7156	III		ncRNA	added					
SPNCRNA.7157	III		ncRNA	added					
SPNCRNA.7158	III		ncRNA	added					
SPNCRNA.7159	III		ncRNA	added					
SPNCRNA.716	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7160	III		ncRNA	added					
SPNCRNA.7161	III		ncRNA	added					
SPNCRNA.7162	III		ncRNA	added					
SPNCRNA.7163	III		ncRNA	added					
SPNCRNA.7164	III		ncRNA	added					
SPNCRNA.7165	III		ncRNA	added					
SPNCRNA.7166	III		ncRNA	added					
SPNCRNA.7167	III		ncRNA	added					
SPNCRNA.7168	III		ncRNA	added					
SPNCRNA.7169	III		ncRNA	added					
SPNCRNA.717	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7170	III		ncRNA	added					
SPNCRNA.7171	III		ncRNA	added					
SPNCRNA.7172	III		ncRNA	added					
SPNCRNA.7173	III		ncRNA	added					
SPNCRNA.7174	III		ncRNA	added					
SPNCRNA.7175	III		ncRNA	added					
SPNCRNA.7176	III		ncRNA	added					
SPNCRNA.7177	III		ncRNA	added					
SPNCRNA.7178	III		ncRNA	added					
SPNCRNA.7179	III		ncRNA	added					
SPNCRNA.718	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7180	III		ncRNA	added					
SPNCRNA.7181	III		ncRNA	added					
SPNCRNA.7182	III		ncRNA	added					
SPNCRNA.7183	III		ncRNA	added					
SPNCRNA.7184	III		ncRNA	added					
SPNCRNA.7185	III		ncRNA	added					
SPNCRNA.7186	III		ncRNA	added					
SPNCRNA.7187	III		ncRNA	added					
SPNCRNA.7188	III		ncRNA	added					
SPNCRNA.7189	III		ncRNA	added					
SPNCRNA.719	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7190	III		ncRNA	added					
SPNCRNA.7191	III		ncRNA	added					
SPNCRNA.7192	III		ncRNA	added					
SPNCRNA.7193	III		ncRNA	added					
SPNCRNA.7194	III		ncRNA	added					
SPNCRNA.7195	III		ncRNA	added					
SPNCRNA.7196	III		ncRNA	added					
SPNCRNA.7197	III		ncRNA	added					
SPNCRNA.7198	III		ncRNA	added					
SPNCRNA.7199	III		ncRNA	added					
SPNCRNA.72	I	eta2-antisense-2	misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.872				
SPNCRNA.720	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7200	III		ncRNA	added					
SPNCRNA.7201	III		ncRNA	added					
SPNCRNA.7202	III		ncRNA	added					
SPNCRNA.7203	III		ncRNA	added					
SPNCRNA.7204	III		ncRNA	added					
SPNCRNA.7205	III		ncRNA	added					
SPNCRNA.7206	III		ncRNA	added					
SPNCRNA.7207	III		ncRNA	added					
SPNCRNA.7208	III		ncRNA	added					
SPNCRNA.7209	III		ncRNA	added					
SPNCRNA.721	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7210	III		ncRNA	added					
SPNCRNA.7211	III		ncRNA	added					
SPNCRNA.7212	III		ncRNA	added					
SPNCRNA.7213	III		ncRNA	added					
SPNCRNA.7214	III		ncRNA	added					
SPNCRNA.7215	III		ncRNA	added					
SPNCRNA.7216	III		ncRNA	added					
SPNCRNA.7217	III		ncRNA	added					
SPNCRNA.7218	III		ncRNA	added					
SPNCRNA.7219	III		ncRNA	added					
SPNCRNA.722	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7220	III		ncRNA	added					
SPNCRNA.7221	III		ncRNA	added					
SPNCRNA.7222	III		ncRNA	added					
SPNCRNA.7223	III		ncRNA	added					
SPNCRNA.7224	III		ncRNA	added					
SPNCRNA.7225	III		ncRNA	added					
SPNCRNA.7226	III		ncRNA	added					
SPNCRNA.7227	III		ncRNA	added					
SPNCRNA.7228	III		ncRNA	added					
SPNCRNA.7229	III		ncRNA	added					
SPNCRNA.723	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7230	III		ncRNA	added					
SPNCRNA.7231	III		ncRNA	added					
SPNCRNA.7232	III		ncRNA	added					
SPNCRNA.7233	III		ncRNA	added					
SPNCRNA.7234	III		ncRNA	added					
SPNCRNA.7235	III		ncRNA	added					
SPNCRNA.7236	III		ncRNA	added					
SPNCRNA.7237	III		ncRNA	added					
SPNCRNA.7238	III		ncRNA	added					
SPNCRNA.7239	III		ncRNA	added					
SPNCRNA.724	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7240	III		ncRNA	added					
SPNCRNA.7241	III		ncRNA	added					
SPNCRNA.7242	III		ncRNA	added					
SPNCRNA.7243	III		ncRNA	added					
SPNCRNA.7244	III		ncRNA	added					
SPNCRNA.7245	III		ncRNA	added					
SPNCRNA.7246	III		ncRNA	added					
SPNCRNA.7247	III		ncRNA	added					
SPNCRNA.7248	III		ncRNA	added					
SPNCRNA.7249	III		ncRNA	added					
SPNCRNA.725	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7250	III		ncRNA	added					
SPNCRNA.7251	III		ncRNA	added					
SPNCRNA.7252	III		ncRNA	added					
SPNCRNA.7253	III		ncRNA	added					
SPNCRNA.7254	III		ncRNA	added					
SPNCRNA.7255	III		ncRNA	added					
SPNCRNA.7256	III		ncRNA	added					
SPNCRNA.7257	III		ncRNA	added					
SPNCRNA.7258	III		ncRNA	added					
SPNCRNA.7259	III		ncRNA	added					
SPNCRNA.726	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7260	III		ncRNA	added					
SPNCRNA.7261	III		ncRNA	added					
SPNCRNA.7262	III		ncRNA	added					
SPNCRNA.7263	III		ncRNA	added					
SPNCRNA.7264	III		ncRNA	added					
SPNCRNA.7265	III		ncRNA	added					
SPNCRNA.7266	III		ncRNA	added					
SPNCRNA.7267	III		ncRNA	added					
SPNCRNA.7268	III		ncRNA	added					
SPNCRNA.7269	III		ncRNA	added					
SPNCRNA.727	I		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.82			deleted; ID added as synonym to SPNCRNA.82 and SPSNORNA.10 (covers both)	
SPNCRNA.7270	III		ncRNA	added					
SPNCRNA.7271	III		ncRNA	added					
SPNCRNA.7272	III		ncRNA	added					
SPNCRNA.7273	III		ncRNA	added					
SPNCRNA.7274	III		ncRNA	added					
SPNCRNA.7275	III		ncRNA	added					
SPNCRNA.7276	III		ncRNA	added					
SPNCRNA.7277	III		ncRNA	added					
SPNCRNA.7278	III		ncRNA	added					
SPNCRNA.7279	III		ncRNA	added					
SPNCRNA.728	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7280	III		ncRNA	added					
SPNCRNA.7281	III		ncRNA	added					
SPNCRNA.7282	III		ncRNA	added					
SPNCRNA.7283	III		ncRNA	added					
SPNCRNA.7284	III		ncRNA	added					
SPNCRNA.7285	III		ncRNA	added					
SPNCRNA.7286	III		ncRNA	added					
SPNCRNA.7287	III		ncRNA	added					
SPNCRNA.7288	III		ncRNA	added					
SPNCRNA.7289	III		ncRNA	added					
SPNCRNA.729	I		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.432				
SPNCRNA.7290	III		ncRNA	added					
SPNCRNA.7291	III		ncRNA	added					
SPNCRNA.7292	III		ncRNA	added					
SPNCRNA.7293	III		ncRNA	added					
SPNCRNA.7294	III		ncRNA	added					
SPNCRNA.7295	III		ncRNA	added					
SPNCRNA.7296	III		ncRNA	added					
SPNCRNA.7297	III		ncRNA	added					
SPNCRNA.7298	III		ncRNA	added					
SPNCRNA.7299	III		ncRNA	added					
SPNCRNA.73	I	eta2-antisense-3	misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.872				
SPNCRNA.730	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7300	III		ncRNA	added					
SPNCRNA.7301	III		ncRNA	added					
SPNCRNA.7302	III		ncRNA	added					
SPNCRNA.7303	III		ncRNA	added					
SPNCRNA.7304	III		ncRNA	added					
SPNCRNA.7305	III		ncRNA	added					
SPNCRNA.7306	III		ncRNA	added					
SPNCRNA.7307	III		ncRNA	added					
SPNCRNA.7308	III		ncRNA	added					
SPNCRNA.7309	III		ncRNA	added					
SPNCRNA.731	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7310	III		ncRNA	added					
SPNCRNA.7311	III		ncRNA	added					
SPNCRNA.7312	III		ncRNA	added					
SPNCRNA.7313	III		ncRNA	added					
SPNCRNA.7314	III		ncRNA	added					
SPNCRNA.7315	III		ncRNA	added					
SPNCRNA.7316	III		ncRNA	added					
SPNCRNA.7317	III		ncRNA	added					
SPNCRNA.7318	III		ncRNA	added					
SPNCRNA.7319	III		ncRNA	added					
SPNCRNA.732	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7320	III		ncRNA	added					
SPNCRNA.7321	III		ncRNA	added					
SPNCRNA.7322	III		ncRNA	added					
SPNCRNA.7323	III		ncRNA	added					
SPNCRNA.7324	III		ncRNA	added					
SPNCRNA.7325	III		ncRNA	added					
SPNCRNA.7326	III		ncRNA	added					
SPNCRNA.7327	III		ncRNA	added					
SPNCRNA.7328	III		ncRNA	added					
SPNCRNA.7329	III		ncRNA	added					
SPNCRNA.733	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7330	III		ncRNA	added					
SPNCRNA.7331	III		ncRNA	added					
SPNCRNA.7332	III		ncRNA	added					
SPNCRNA.7333	III		ncRNA	added					
SPNCRNA.7334	III		ncRNA	added					
SPNCRNA.7335	III		ncRNA	added					
SPNCRNA.7336	III		ncRNA	added					
SPNCRNA.7337	III		ncRNA	added					
SPNCRNA.7338	III		ncRNA	added					
SPNCRNA.7339	III		ncRNA	added					
SPNCRNA.734	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7340	III		ncRNA	added					
SPNCRNA.7341	III		ncRNA	added					
SPNCRNA.7342	III		ncRNA	added					
SPNCRNA.7343	III		ncRNA	added					
SPNCRNA.7344	III		ncRNA	added					
SPNCRNA.7345	III		ncRNA	added					
SPNCRNA.7346	III		ncRNA	added					
SPNCRNA.7347	III		ncRNA	added					
SPNCRNA.7348	III		ncRNA	added					
SPNCRNA.7349	III		ncRNA	added					
SPNCRNA.735	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7350	III		ncRNA	added					
SPNCRNA.7351	III		ncRNA	added					
SPNCRNA.7352	III		ncRNA	added					
SPNCRNA.7353	III		ncRNA	added					
SPNCRNA.7354	III		ncRNA	added					
SPNCRNA.7355	III		ncRNA	added					
SPNCRNA.7356	III		ncRNA	added					
SPNCRNA.7357	III		ncRNA	added					
SPNCRNA.7358	III		ncRNA	added					
SPNCRNA.7359	III		ncRNA	added					
SPNCRNA.736	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7360	III		ncRNA	added					
SPNCRNA.7361	III		ncRNA	added					
SPNCRNA.7362	III		ncRNA	added					
SPNCRNA.7363	III		ncRNA	added					
SPNCRNA.7364	III		ncRNA	added					
SPNCRNA.7365	III		ncRNA	added					
SPNCRNA.7366	III		ncRNA	added					
SPNCRNA.7367	III		ncRNA	added					
SPNCRNA.7368	III		ncRNA	added					
SPNCRNA.7369	III		ncRNA	added					
SPNCRNA.737	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7370	III		ncRNA	added					
SPNCRNA.7371	III		ncRNA	added					
SPNCRNA.7372	III		ncRNA	added					
SPNCRNA.7373	III		ncRNA	added					
SPNCRNA.7374	III		ncRNA	added					
SPNCRNA.7375	III		ncRNA	added					
SPNCRNA.7376	III		ncRNA	added					
SPNCRNA.7377	III		ncRNA	added					
SPNCRNA.7378	III		ncRNA	added					
SPNCRNA.7379	III		ncRNA	added					
SPNCRNA.738	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7380	III		ncRNA	added					
SPNCRNA.7381	III		ncRNA	added					
SPNCRNA.7382	III		ncRNA	added					
SPNCRNA.7383	III		ncRNA	added					
SPNCRNA.7384	III		ncRNA	added					
SPNCRNA.7385	III		ncRNA	added					
SPNCRNA.7386	III		ncRNA	added					
SPNCRNA.7387	III		ncRNA	added					
SPNCRNA.7388	III		ncRNA	added					
SPNCRNA.7389	III		ncRNA	added					
SPNCRNA.739	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7390	III		ncRNA	added					
SPNCRNA.7391	III		ncRNA	added					
SPNCRNA.7392	III		ncRNA	added					
SPNCRNA.7393	III		ncRNA	added					
SPNCRNA.7394	III		ncRNA	added					
SPNCRNA.7395	III		ncRNA	added					
SPNCRNA.7396	III		ncRNA	added					
SPNCRNA.7397	III		ncRNA	added					
SPNCRNA.7398	III		ncRNA	added					
SPNCRNA.7399	III		ncRNA	added					
SPNCRNA.74	I	eta2-antisense-4	misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.872				
SPNCRNA.740	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7400	III		ncRNA	added					
SPNCRNA.7401	III		ncRNA	added					
SPNCRNA.7402	III		ncRNA	added					
SPNCRNA.7403	III		ncRNA	added					
SPNCRNA.7404	III		ncRNA	added					
SPNCRNA.7405	III		ncRNA	added					
SPNCRNA.7406	III		ncRNA	added					
SPNCRNA.7407	III		ncRNA	added					
SPNCRNA.7408	III		ncRNA	added					
SPNCRNA.7409	III		ncRNA	added					
SPNCRNA.741	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7410	III		ncRNA	added					
SPNCRNA.7411	III		ncRNA	added					
SPNCRNA.7412	III		ncRNA	added					
SPNCRNA.7413	III		ncRNA	added					
SPNCRNA.7414	III		ncRNA	added					
SPNCRNA.7415	III		ncRNA	added					
SPNCRNA.7416	III		ncRNA	added					
SPNCRNA.7417	III		ncRNA	added					
SPNCRNA.7418	III		ncRNA	added					
SPNCRNA.7419	III		ncRNA	added					
SPNCRNA.742	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7420	III		ncRNA	added					
SPNCRNA.7421	III		ncRNA	added					
SPNCRNA.7422	III		ncRNA	added					
SPNCRNA.7423	III		ncRNA	added					
SPNCRNA.7424	III		ncRNA	added					
SPNCRNA.7425	III		ncRNA	added					
SPNCRNA.7426	III		ncRNA	added					
SPNCRNA.7427	III		ncRNA	added					
SPNCRNA.7428	III		ncRNA	added					
SPNCRNA.7429	III		ncRNA	added					
SPNCRNA.743	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7430	III		ncRNA	added					
SPNCRNA.7431	III		ncRNA	added					
SPNCRNA.7432	III		ncRNA	added					
SPNCRNA.7433	III		ncRNA	added					
SPNCRNA.7434	III		ncRNA	added					
SPNCRNA.7435	III		ncRNA	added					
SPNCRNA.7436	III		ncRNA	added					
SPNCRNA.7437	III		ncRNA	added					
SPNCRNA.7438	III		ncRNA	added					
SPNCRNA.7439	III		ncRNA	added					
SPNCRNA.744	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7440	III		ncRNA	added					
SPNCRNA.7441	III		ncRNA	added					
SPNCRNA.7442	III		ncRNA	added					
SPNCRNA.7443	III		ncRNA	added					
SPNCRNA.7444	III		ncRNA	added					
SPNCRNA.7445	III		ncRNA	added					
SPNCRNA.7446	III		ncRNA	added					
SPNCRNA.7447	III		ncRNA	added					
SPNCRNA.7448	III		ncRNA	added					
SPNCRNA.7449	III		ncRNA	added					
SPNCRNA.745	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7450	III		ncRNA	added					
SPNCRNA.7451	III		ncRNA	added					
SPNCRNA.7452	III		ncRNA	added					
SPNCRNA.7453	III		ncRNA	added					
SPNCRNA.7454	III		ncRNA	added					
SPNCRNA.7455	III		ncRNA	added					
SPNCRNA.7456	III		ncRNA	added					
SPNCRNA.7457	III		ncRNA	added					
SPNCRNA.7458	III		ncRNA	added					
SPNCRNA.7459	III		ncRNA	added					
SPNCRNA.746	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7460	III		ncRNA	added					
SPNCRNA.7461	III		ncRNA	added					
SPNCRNA.7462	III		ncRNA	added					
SPNCRNA.7463	III		ncRNA	added					
SPNCRNA.7464	III		ncRNA	added					
SPNCRNA.7465	III		ncRNA	added					
SPNCRNA.7466	III		ncRNA	added					
SPNCRNA.7467	III		ncRNA	added					
SPNCRNA.7468	III		ncRNA	added					
SPNCRNA.7469	III		ncRNA	added					
SPNCRNA.747	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7470	III		ncRNA	added					
SPNCRNA.7471	III		ncRNA	added					
SPNCRNA.7472	III		ncRNA	added					
SPNCRNA.7473	III		ncRNA	added					
SPNCRNA.7474	III		ncRNA	added					
SPNCRNA.7475	III		ncRNA	added					
SPNCRNA.7476	III		ncRNA	added					
SPNCRNA.7477	III		ncRNA	added					
SPNCRNA.7478	III		ncRNA	added					
SPNCRNA.7479	III		ncRNA	added					
SPNCRNA.748	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7480	III		ncRNA	added					
SPNCRNA.7481	III		ncRNA	added					
SPNCRNA.7482	III		ncRNA	added					
SPNCRNA.7483	III		ncRNA	added					
SPNCRNA.7484	III		ncRNA	added					
SPNCRNA.7485	III		ncRNA	added					
SPNCRNA.7486	III		ncRNA	added					
SPNCRNA.7487	III		ncRNA	added					
SPNCRNA.7488	III		ncRNA	added					
SPNCRNA.7489	III		ncRNA	added					
SPNCRNA.749	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7490	III		ncRNA	added					
SPNCRNA.7491	III		ncRNA	added					
SPNCRNA.7492	III		ncRNA	added					
SPNCRNA.7493	III		ncRNA	added					
SPNCRNA.7494	III		ncRNA	added					
SPNCRNA.7495	III		ncRNA	added					
SPNCRNA.7496	III		ncRNA	added					
SPNCRNA.7497	III		ncRNA	added					
SPNCRNA.7498	III		ncRNA	added					
SPNCRNA.7499	III		ncRNA	added					
SPNCRNA.75	I		misc_RNA,ncRNA	added_and_changed					
