revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
20080716	-	2008-07-16	I	SPAC24C9.06c		3'UTR	added	complement(3048060..3048408)			
20080716	-	2008-07-16	I	SPAC24C9.06c		intron	added	complement(3050746..3051374)			
20080716	-	2008-07-16	I	SPAC24C9.07c		3'UTR	added	complement(3053472..3053597)			
20080716	-	2008-07-16	I	SPAC24C9.08		3'UTR	added	3063402..3063526			
20080716	-	2008-07-16	I	SPAC24C9.11		3'UTR	added	3069055..3069156			
20080716	-	2008-07-16	I	SPAC24C9.11		5'UTR	added	3066462..3066587			
20080716	-	2008-07-16	I	SPAC24C9.11		intron	added	3066658..3066706			
20080716	-	2008-07-16	I	SPAC24C9.12c		3'UTR	added	complement(3069322..3069613)			
20080716	-	2008-07-16	I	SPAC24C9.13c		3'UTR	added	complement(3071584..3071684)			
20080716	-	2008-07-16	I	SPAC24C9.13c		5'UTR	added	complement(3072005..3072124)			
20080716	-	2008-07-16	I	SPAC24C9.13c		intron	added	complement(3071751..3071803)			
20080716	-	2008-07-16	I	SPAC24C9.15c		3'UTR	added	complement(3074338..3074466)			
20080716	-	2008-07-16	I	SPAC24C9.15c		intron	added	complement(3074720..3074771)			
20080716	-	2008-07-16	I	SPAC24C9.16c		3'UTR	added	complement(3042749..3042799)			
20080716	-	2008-07-16	I	SPAC24C9.16c		intron	added	complement(3042818..3042871)			
20080716	-	2008-07-16	I	SPAC24C9.16c		intron	added	complement(3042910..3043095)			
20080716	-	2008-07-16	I	SPAC24C9.16c		intron	added	complement(3043158..3043224)			
20080716	-	2008-07-16	I	SPAC24H6.06		intron	added	complement(478607..478654)			
20080716	-	2008-07-16	I	SPAC24H6.09		3'UTR	added	complement(469981..470582)			
20080716	-	2008-07-16	I	SPAC24H6.10c		3'UTR	added	469827..469890			
20080716	-	2008-07-16	I	SPAC25B8.03		intron	added	4159393..4159521			
20080716	-	2008-07-16	I	SPAC25G10.02		3'UTR	added	complement(4296936..4297128)			
20080716	-	2008-07-16	I	SPAC25G10.05c		3'UTR	added	complement(4304356..4304688)			
20080716	-	2008-07-16	I	SPAC25G10.05c		5'UTR	added	complement(4305781..4305811)			
20080716	-	2008-07-16	I	SPAC25G10.05c		intron	added	complement(4305570..4305728)			
20080716	-	2008-07-16	I	SPAC25G10.06		3'UTR	added	4306327..4306399			
20080716	-	2008-07-16	I	SPAC25G10.06		5'UTR	added	4305949..4305970			
20080716	-	2008-07-16	I	SPAC25G10.06		intron	added	4306039..4306187			
20080716	-	2008-07-16	I	SPAC25H1.05		3'UTR	added	2530792..2531204			
20080716	-	2008-07-16	I	SPAC25H1.08c		3'UTR	added	complement(2536605..2536700)			
20080716	-	2008-07-16	I	SPAC25H1.08c		5'UTR	added	complement(2537901..2537929)			
20080716	-	2008-07-16	I	SPAC25H1.09		5'UTR	added	2538102..2538460			
20080716	-	2008-07-16	I	SPAC25H1.10c	atp19	CDS	added	complement(join(2532904..2532928,2532991..2533127,2533170..2533214))	PMID:18488015		
20080716	-	2008-07-16	I	SPAC25H1.10c	atp19	CDS	removed	complement(join(2532905..2532928,2532991..2533127,2533170..2533214))	PMID:xxxxtemp		
20080716	-	2008-07-16	I	SPAC26A3.02		intron	added	3335588..3335686			
20080716	-	2008-07-16	I	SPAC26A3.02		intron	added	3335881..3335923			
20080716	-	2008-07-16	I	SPAC26A3.05		intron	added	3339178..3339217			
20080716	-	2008-07-16	I	SPAC26A3.11		intron	added	3357080..3357128			
20080716	-	2008-07-16	I	SPAC26F1.03		3'UTR	added	complement(5179652..5179830)			
20080716	-	2008-07-16	I	SPAC26F1.06		3'UTR	added	complement(5173864..5173971)			
20080716	-	2008-07-16	I	SPAC26F1.06		5'UTR	added	complement(5174608..5174644)			
20080716	-	2008-07-16	I	SPAC26F1.09		3'UTR	added	complement(5163555..5163740)			
20080716	-	2008-07-16	I	SPAC26F1.10c		3'UTR	added	5163165..5163360			
20080716	-	2008-07-16	I	SPAC26F1.10c		5'UTR	added	5161474..5161511			
20080716	-	2008-07-16	I	SPAC26F1.12c		3'UTR	added	5155094..5155228			
20080716	-	2008-07-16	I	SPAC26H5.05		intron	added	4125558..4125623			
20080716	-	2008-07-16	I	SPAC26H5.05		intron	added	4128195..4128368			
20080716	-	2008-07-16	I	SPAC26H5.06		intron	added	4129598..4129643			
20080716	-	2008-07-16	I	SPAC26H5.06		intron	added	4129765..4129836			
20080716	-	2008-07-16	I	SPAC26H5.07c		intron	added	complement(4132924..4133226)			
20080716	-	2008-07-16	I	SPAC26H5.07c		intron	added	complement(4133300..4133376)			
20080716	-	2008-07-16	I	SPAC26H5.08c		3'UTR	added	complement(4134378..4134621)			
20080716	-	2008-07-16	I	SPAC26H5.09c		3'UTR	added	complement(4137266..4137572)			
20080716	-	2008-07-16	I	SPAC26H5.10c		3'UTR	added	complement(4141281..4141739)			
20080716	-	2008-07-16	I	SPAC26H5.10c		5'UTR	added	complement(4142214..4142329)			
20080716	-	2008-07-16	I	SPAC27D7.03c		3'UTR	added	complement(4510983..4511039)			
20080716	-	2008-07-16	I	SPAC27D7.11c		3'UTR	added	complement(4529389..4529461)			
20080716	-	2008-07-16	I	SPAC27D7.11c		5'UTR	added	complement(4530854..4531031)			
20080716	-	2008-07-16	I	SPAC27D7.14c		3'UTR	added	complement(4536975..4537134)			
20080716	-	2008-07-16	I	SPAC27D7.14c		5'UTR	added	complement(4540255..4540298)			
20080716	-	2008-07-16	I	SPAC27E2.05		3'UTR	added	4016488..4016557			
20080716	-	2008-07-16	I	SPAC27E2.05		5'UTR	added	4015037..4015049			
20080716	-	2008-07-16	I	SPAC27E2.05		intron	added	4016191..4016239			
20080716	-	2008-07-16	I	SPAC27E2.10c		3'UTR	added	complement(4034149..4034286)			
20080716	-	2008-07-16	I	SPAC27E2.10c		intron	added	complement(4034517..4034577)			
20080716	-	2008-07-16	I	SPAC27E2.10c		intron	added	complement(4034950..4035090)			
20080716	-	2008-07-16	I	SPAC27E2.10c		intron	added	complement(4035165..4035215)			
20080716	-	2008-07-16	I	SPAC27E2.10c		intron	added	complement(4035430..4035478)			
20080716	-	2008-07-16	I	SPAC27E2.10c		intron	added	complement(4035544..4035708)			
20080716	-	2008-07-16	I	SPAC27E2.14		3'UTR	added	complement(4012418..4012521)			
20080716	-	2008-07-16	I	SPAC27E2.14		5'UTR	added	complement(4012678..4012891)			
20080716	-	2008-07-16	I	SPAC27F1.02c		3'UTR	added	complement(4319247..4319659)			
20080716	-	2008-07-16	I	SPAC27F1.06c		5'UTR	added	complement(4328372..4328451)			
20080716	-	2008-07-16	I	SPAC29A4.02c		3'UTR	added	5145341..5145515			
20080716	-	2008-07-16	I	SPAC29A4.02c		intron	added	5144035..5144327			
20080716	-	2008-07-16	I	SPAC29A4.04c		3'UTR	added	5141832..5142190			
20080716	-	2008-07-16	I	SPAC29A4.08c		3'UTR	added	5135234..5135342			
20080716	-	2008-07-16	I	SPAC29A4.15		3'UTR	added	complement(5117470..5117525)			
20080716	-	2008-07-16	I	SPAC29B12.03		3'UTR	added	5412864..5413219			
20080716	-	2008-07-16	I	SPAC29B12.04		3'UTR	added	5416077..5416193			
20080716	-	2008-07-16	I	SPAC29B12.06c		5'UTR	added	complement(5418812..5418973)			
20080716	-	2008-07-16	I	SPAC29B12.08		5'UTR	added	join(5428360..5428522,5428884..5429121)			
20080716	-	2008-07-16	I	SPAC29E6.06c		3'UTR	added	complement(4411564..4411654)			
20080716	-	2008-07-16	I	SPAC29E6.06c		5'UTR	added	complement(4413920..4413996)			
20080716	-	2008-07-16	I	SPAC29E6.08		intron	added	4415750..4416004			
20080716	-	2008-07-16	I	SPAC29E6.08		intron	added	4416066..4416117			
20080716	-	2008-07-16	I	SPAC29E6.10c		5'UTR	added	complement(4422212..4422511)			
20080716	-	2008-07-16	I	SPAC2E12.02		3'UTR	added	5061647..5062056			
20080716	-	2008-07-16	I	SPAC2E12.02		5'UTR	added	5059273..5059474			
20080716	-	2008-07-16	I	SPAC2E12.02		intron	added	5059803..5060144			
20080716	-	2008-07-16	I	SPAC2E1P3.05c		3'UTR	added	complement(2935116..2935509)			
20080716	-	2008-07-16	I	SPAC2F3.12c		intron	added	complement(3948494..3948537)			
20080716	-	2008-07-16	I	SPAC2F3.17c		intron	added	complement(3923722..3923771)			
20080716	-	2008-07-16	I	SPAC2F3.17c		intron	added	complement(3923886..3923994)			
20080716	-	2008-07-16	I	SPAC2F3.18c		3'UTR	added	complement(3942128..3942298)			
20080716	-	2008-07-16	I	SPAC2F7.05c		3'UTR	added	complement(539919..540124)			
20080716	-	2008-07-16	I	SPAC2F7.13c		3'UTR	added	complement(558909..559316)			
20080716	-	2008-07-16	I	SPAC2F7.13c		5'UTR	added	complement(560505..560549)			
20080716	-	2008-07-16	I	SPAC2F7.14c		3'UTR	added	complement(560824..560977)			
20080716	-	2008-07-16	I	SPAC2G11.11c		intron	added	complement(829313..829355)			
20080716	-	2008-07-16	I	SPAC2G11.11c		intron	added	complement(829425..829507)			
20080716	-	2008-07-16	I	SPAC2G11.15c		3'UTR	added	complement(841471..841571)			
20080716	-	2008-07-16	I	SPAC2G11.15c		5'UTR	added	complement(842491..842624)			
20080716	-	2008-07-16	I	SPAC2G11.15c		intron	added	complement(841860..841907)			
20080716	-	2008-07-16	I	SPAC2G11.15c		intron	added	complement(842054..842125)			
20080716	-	2008-07-16	I	SPAC2G11.15c		intron	added	complement(842242..842320)			
20080716	-	2008-07-16	I	SPAC30.02c		3'UTR	added	complement(4392813..4392898)			
20080716	-	2008-07-16	I	SPAC30C2.08		intron	added	4645723..4645853			
20080716	-	2008-07-16	I	SPAC30C2.08		intron	added	4646743..4646793			
20080716	-	2008-07-16	I	SPAC30D11.12		intron	added	complement(1096925..1097011)			
20080716	-	2008-07-16	I	SPAC31A2.05c		intron	added	complement(391916..391955)			
20080716	-	2008-07-16	I	SPAC31G5.09c		3'UTR	added	complement(2999546..2999849)			
20080716	-	2008-07-16	I	SPAC31G5.09c		3'UTR	added	complement(2999663..2999849)			
20080716	-	2008-07-16	I	SPAC31G5.10		3'UTR	added	3003767..3004543			
20080716	-	2008-07-16	I	SPAC31G5.11		3'UTR	added	3006846..3007531			
20080716	-	2008-07-16	I	SPAC31G5.16c		intron	added	complement(3018074..3018198)			
20080716	-	2008-07-16	I	SPAC31G5.17c		intron	added	complement(3020011..3020229)			
20080716	-	2008-07-16	I	SPAC328.06		intron	added	3487698..3487781			
20080716	-	2008-07-16	I	SPAC328.10c		intron	added	complement(3496989..3497276)			
20080716	-	2008-07-16	I	SPAC343.05		3'UTR	added	1649216..1649410			
20080716	-	2008-07-16	I	SPAC343.09		3'UTR	added	1655517..1655830			
20080716	-	2008-07-16	I	SPAC343.14c		intron	added	complement(1673221..1673298)			
20080716	-	2008-07-16	I	SPAC343.14c		intron	added	complement(1673390..1673441)			
20080716	-	2008-07-16	I	SPAC3A11.13		3'UTR	added	complement(3441613..3441686)			
20080716	-	2008-07-16	I	SPAC3A11.13		intron	added	complement(3441796..3441923)			
20080716	-	2008-07-16	I	SPAC3A11.13		intron	added	complement(3442049..3442126)			
20080716	-	2008-07-16	I	SPAC3A12.07		3'UTR	added	1434416..1434842			
20080716	-	2008-07-16	I	SPAC3A12.07		5'UTR	added	1433938..1433952			
20080716	-	2008-07-16	I	SPAC3A12.11c		intron	added	complement(1440277..1440325)			
20080716	-	2008-07-16	I	SPAC3A12.13c		3'UTR	added	complement(1441967..1442260)			
20080716	-	2008-07-16	I	SPAC3A12.13c		intron	added	complement(1443073..1443115)			
20080716	-	2008-07-16	I	SPAC3A12.18		3'UTR	added	1456530..1456870			
20080716	-	2008-07-16	I	SPAC3C7.03c		3'UTR	added	complement(2066442..2066667)			
20080716	-	2008-07-16	I	SPAC3C7.03c		5'UTR	added	complement(2067765..2067904)			
20080716	-	2008-07-16	I	SPAC3C7.03c		intron	added	complement(2067705..2067748)			
20080716	-	2008-07-16	I	SPAC3C7.08c		3'UTR	added	complement(2079070..2079273)			
20080716	-	2008-07-16	I	SPAC3C7.11c		3'UTR	added	complement(2086393..2086614)			
20080716	-	2008-07-16	I	SPAC3C7.12		3'UTR	added	2091173..2091278			
20080716	-	2008-07-16	I	SPAC3C7.12		5'UTR	added	2089304..2089786			
20080716	-	2008-07-16	I	SPAC3C7.14c		3'UTR	added	complement(2094110..2094282)			
20080716	-	2008-07-16	I	SPAC3F10.10c		intron	added	complement(2833984..2834039)			
20080716	-	2008-07-16	I	SPAC3G6.03c		5'UTR	added	complement(5385139..5385561)			
20080716	-	2008-07-16	I	SPAC3G6.13c		intron	added	complement(5402111..5402162)			
20080716	-	2008-07-16	I	SPAC3G9.01		5'UTR	added	complement(3183028..3183290)			
20080716	-	2008-07-16	I	SPAC3G9.03		3'UTR	added	complement(3179343..3179461)			
20080716	-	2008-07-16	I	SPAC3G9.03		intron	added	complement(3179710..3179820)			
20080716	-	2008-07-16	I	SPAC3G9.04		5'UTR	added	complement(3177131..3177452)			
20080716	-	2008-07-16	I	SPAC3G9.09c		3'UTR	added	3167545..3167699			
20080716	-	2008-07-16	I	SPAC3G9.09c		intron	added	3166526..3166587			
20080716	-	2008-07-16	I	SPAC3G9.09c		intron	added	3166759..3166864			
20080716	-	2008-07-16	I	SPAC3G9.10c		3'UTR	added	3164109..3164354			
20080716	-	2008-07-16	I	SPAC3G9.10c		5'UTR	added	3163136..3163220			
20080716	-	2008-07-16	I	SPAC3G9.10c		intron	added	3163224..3163271			
20080716	-	2008-07-16	I	SPAC3G9.10c		intron	added	3163312..3163422			
20080716	-	2008-07-16	I	SPAC3G9.14		3'UTR	added	complement(3146948..3147206)			
20080716	-	2008-07-16	I	SPAC3H1.01c		3'UTR	added	complement(1928771..1929047)			
20080716	-	2008-07-16	I	SPAC3H1.01c		5'UTR	added	complement(1931165..1931267)			
20080716	-	2008-07-16	I	SPAC3H1.01c		intron	added	complement(1931085..1931128)			
20080716	-	2008-07-16	I	SPAC3H1.07		3'UTR	added	1945203..1945368			
20080716	-	2008-07-16	I	SPAC3H1.08c		3'UTR	added	complement(1945393..1945425)			
20080716	-	2008-07-16	I	SPAC3H1.08c		intron	added	complement(1945853..1945892)			
20080716	-	2008-07-16	I	SPAC3H5.07		intron	added	complement(3430344..3430634)			
20080716	-	2008-07-16	I	SPAC3H8.02		5'UTR	added	588543..588924			
20080716	-	2008-07-16	I	SPAC3H8.06		5'UTR	added	598473..598915			
20080716	-	2008-07-16	I	SPAC3H8.07c		3'UTR	added	complement(600826..600882)			
20080716	-	2008-07-16	I	SPAC3H8.08c		3'UTR	added	complement(601848..602059)			
20080716	-	2008-07-16	I	SPAC3H8.10		3'UTR	added	610160..610703			
20080716	-	2008-07-16	I	SPAC3H8.10		intron	added	609151..609198			
20080716	-	2008-07-16	I	SPAC458.02c		3'UTR	added	complement(4732068..4732191)			
20080716	-	2008-07-16	I	SPAC458.05		3'UTR	added	4742643..4742814			
20080716	-	2008-07-16	I	SPAC458.05		5'UTR	added	4740188..4740236			
20080716	-	2008-07-16	I	SPAC458.07		intron	added	4744829..4744869			
20080716	-	2008-07-16	I	SPAC458.07		intron	added	4745012..4745139			
20080716	-	2008-07-16	I	SPAC4A8.11c		3'UTR	added	complement(2566866..2567039)			
20080716	-	2008-07-16	I	SPAC4A8.15c		3'UTR	added	complement(2578956..2578989)			
20080716	-	2008-07-16	I	SPAC4A8.15c		5'UTR	added	complement(2579479..2579514)			
20080716	-	2008-07-16	I	SPAC4A8.15c		intron	added	complement(2579028..2579083)			
20080716	-	2008-07-16	I	SPAC4A8.15c		intron	added	complement(2579417..2579465)			
20080716	-	2008-07-16	I	SPAC4A8.16c		3'UTR	added	complement(2580100..2580219)			
20080716	-	2008-07-16	I	SPAC4C5.01		3'UTR	added	1193614..1193756			
20080716	-	2008-07-16	I	SPAC4C5.03		5'UTR	added	1196723..1196994			
20080716	-	2008-07-16	I	SPAC4D7.01c		3'UTR	added	complement(5346202..5346323)			
20080716	-	2008-07-16	I	SPAC4D7.04c		intron	added	complement(5357503..5357557)			
20080716	-	2008-07-16	I	SPAC4D7.05		3'UTR	added	5360354..5360504			
20080716	-	2008-07-16	I	SPAC4D7.05		intron	added	5359019..5359073			
20080716	-	2008-07-16	I	SPAC4D7.05		intron	added	5359195..5359550			
20080716	-	2008-07-16	I	SPAC4D7.08c		3'UTR	added	complement(5363988..5364359)			
20080716	-	2008-07-16	I	SPAC4D7.09		3'UTR	added	5369287..5369378			
20080716	-	2008-07-16	I	SPAC4D7.10c		3'UTR	added	complement(join(5369400..5369559,5369728..5369782,5369974..5370179))			
20080716	-	2008-07-16	I	SPAC4D7.12c		intron	added	complement(5374282..5374326)			
20080716	-	2008-07-16	I	SPAC4F10.02		3'UTR	added	4834429..4834570			
20080716	-	2008-07-16	I	SPAC4F10.02		5'UTR	added	4832879..4832928			
20080716	-	2008-07-16	I	SPAC4F10.14c		intron	added	complement(4861029..4861186)			
20080716	-	2008-07-16	I	SPAC4F10.20		intron	added	4874290..4874383			
20080716	-	2008-07-16	I	SPAC4F10.20		intron	added	4874437..4874604			
20080716	-	2008-07-16	I	SPAC4F10.20		intron	added	4874703..4874825			
20080716	-	2008-07-16	I	SPAC4F8.04		3'UTR	added	complement(2670293..2670528)			
20080716	-	2008-07-16	I	SPAC4F8.04		5'UTR	added	complement(2671450..2671587)			
20080716	-	2008-07-16	I	SPAC4F8.14c		3'UTR	added	2645144..2645254			
20080716	-	2008-07-16	I	SPAC4G8.02c		3'UTR	added	complement(756479..756597)			
20080716	-	2008-07-16	I	SPAC4G8.02c		intron	added	complement(756611..756778)			
20080716	-	2008-07-16	I	SPAC4G8.02c		intron	added	complement(756882..756988)			
20080716	-	2008-07-16	I	SPAC4G9.09c		3'UTR	added	complement(2269908..2270018)			
20080716	-	2008-07-16	I	SPAC4G9.17c		intron	added	complement(2284718..2284844)			
20080716	-	2008-07-16	I	SPAC513.01c		3'UTR	added	complement(2907643..2907700)			
20080716	-	2008-07-16	I	SPAC521.03		3'UTR	added	845925..846142			
20080716	-	2008-07-16	I	SPAC521.03		5'UTR	added	844948..845144			
20080716	-	2008-07-16	I	SPAC56F8.08		intron	added	1139334..1139447			
20080716	-	2008-07-16	I	SPAC56F8.09		3'UTR	added	1141578..1142002			
20080716	-	2008-07-16	I	SPAC57A10.03		3'UTR	added	1369110..1369574			
20080716	-	2008-07-16	I	SPAC57A10.03		5'UTR	added	1368172..1368210			
20080716	-	2008-07-16	I	SPAC57A10.03		intron	added	1368241..1368280			
20080716	-	2008-07-16	I	SPAC57A10.03		intron	added	1368323..1368387			
20080716	-	2008-07-16	I	SPAC57A10.03		intron	added	1368442..1368645			
20080716	-	2008-07-16	I	SPAC57A10.03		intron	added	1368726..1368807			
20080716	-	2008-07-16	I	SPAC57A10.03		intron	added	1368905..1368944			
20080716	-	2008-07-16	I	SPAC57A10.09c		3'UTR	added	complement(1380312..1380837)			
20080716	-	2008-07-16	I	SPAC57A10.09c		5'UTR	added	complement(1381537..1381558)			
20080716	-	2008-07-16	I	SPAC57A10.09c		intron	added	complement(1380976..1381267)			
20080716	-	2008-07-16	I	SPAC57A10.09c		intron	added	complement(1381327..1381406)			
20080716	-	2008-07-16	I	SPAC57A10.10c		3'UTR	added	complement(1382425..1382541)			
20080716	-	2008-07-16	I	SPAC57A10.10c		intron	added	complement(1383225..1383299)			
20080716	-	2008-07-16	I	SPAC57A10.12c		5'UTR	added	complement(1386842..1387063)			
20080716	-	2008-07-16	I	SPAC57A7.12		3'UTR	added	complement(1514942..1515088)			
20080716	-	2008-07-16	I	SPAC57A7.12		intron	added	complement(1516664..1516788)			
20080716	-	2008-07-16	I	SPAC589.06c		intron	added	complement(3103566..3103707)			
20080716	-	2008-07-16	I	SPAC5D6.01		3'UTR	added	complement(1511592..1511796)			
20080716	-	2008-07-16	I	SPAC5D6.04		3'UTR	added	complement(1505088..1505590)			
20080716	-	2008-07-16	I	SPAC5D6.05		5'UTR	added	complement(1504739..1504864)			
20080716	-	2008-07-16	I	SPAC5D6.05		intron	added	complement(1504175..1504227)			
20080716	-	2008-07-16	I	SPAC5D6.05		intron	added	complement(1504351..1504403)			
20080716	-	2008-07-16	I	SPAC5D6.05		intron	added	complement(1504510..1504611)			
20080716	-	2008-07-16	I	SPAC5D6.09c		5'UTR	added	1495270..1497146			
20080716	-	2008-07-16	I	SPAC5H10.08c		3'UTR	added	complement(159880..160093)			
20080716	-	2008-07-16	I	SPAC607.02c		intron	added	complement(2040301..2040348)			
20080716	-	2008-07-16	I	SPAC607.03c		3'UTR	added	complement(2040860..2040935)			
20080716	-	2008-07-16	I	SPAC607.03c		5'UTR	added	complement(2041464..2041514)			
20080716	-	2008-07-16	I	SPAC607.03c		intron	added	complement(2041296..2041445)			
20080716	-	2008-07-16	I	SPAC607.04		5'UTR	added	2042399..2042489			
20080716	-	2008-07-16	I	SPAC607.06c		intron	added	complement(2045246..2045283)			
20080716	-	2008-07-16	I	SPAC630.08c		5'UTR	added	complement(360963..361266)			
20080716	-	2008-07-16	I	SPAC630.09c		3'UTR	added	complement(362248..362768)			
20080716	-	2008-07-16	I	SPAC630.09c		5'UTR	added	complement(363603..363714)			
20080716	-	2008-07-16	I	SPAC630.13c		5'UTR	added	complement(373965..374217)			
20080716	-	2008-07-16	I	SPAC631.02		5'UTR	added	2105516..2107469			
20080716	-	2008-07-16	I	SPAC644.06c		3'UTR	added	complement(2679468..2679764)			
20080716	-	2008-07-16	I	SPAC644.07		3'UTR	added	2687756..2687821			
20080716	-	2008-07-16	I	SPAC644.09		3'UTR	added	2690993..2691120			
20080716	-	2008-07-16	I	SPAC644.12		3'UTR	added	2697335..2697430			
20080716	-	2008-07-16	I	SPAC644.12		5'UTR	added	2694717..2694757			
20080716	-	2008-07-16	I	SPAC644.12		intron	added	2694777..2694816			
20080716	-	2008-07-16	I	SPAC644.12		intron	added	2695102..2695170			
20080716	-	2008-07-16	I	SPAC644.12		intron	added	2695620..2695683			
20080716	-	2008-07-16	I	SPAC644.15		intron	added	2700522..2700657			
20080716	-	2008-07-16	I	SPAC664.04c		intron	added	complement(1710550..1710692)			
20080716	-	2008-07-16	I	SPAC664.07c		intron	added	complement(1714318..1714373)			
20080716	-	2008-07-16	I	SPAC664.07c		intron	added	complement(1714988..1715044)			
20080716	-	2008-07-16	I	SPAC664.07c		intron	added	complement(1715379..1715431)			
20080716	-	2008-07-16	I	SPAC664.08c		3'UTR	added	complement(1716010..1716212)			
20080716	-	2008-07-16	I	SPAC664.11		3'UTR	added	1728034..1728189			
20080716	-	2008-07-16	I	SPAC664.11		5'UTR	added	1725858..1726008			
20080716	-	2008-07-16	I	SPAC664.14		3'UTR	added	1733166..1733268			
20080716	-	2008-07-16	I	SPAC694.03		5'UTR	added	4205733..4205764			
20080716	-	2008-07-16	I	SPAC694.03		intron	added	4205871..4205936			
20080716	-	2008-07-16	I	SPAC694.05c		intron	added	complement(4208501..4208553)			
20080716	-	2008-07-16	I	SPAC6B12.10c		intron	added	complement(2430460..2430543)			
20080716	-	2008-07-16	I	SPAC6B12.15		3'UTR	added	2440927..2441027			
20080716	-	2008-07-16	I	SPAC6B12.15		intron	added	2439658..2439854			
20080716	-	2008-07-16	I	SPAC6B12.15		intron	added	2440254..2440506			
20080716	-	2008-07-16	I	SPAC6C3.02c		3'UTR	added	complement(2324481..2324644)			
20080716	-	2008-07-16	I	SPAC6C3.02c		5'UTR	added	complement(2325164..2325288)			
20080716	-	2008-07-16	I	SPAC6C3.04		3'UTR	added	2330097..2330289			
20080716	-	2008-07-16	I	SPAC6C3.09		5'UTR	added	2339836..2339883			
20080716	-	2008-07-16	I	SPAC6C3.09		intron	added	2339977..2340024			
20080716	-	2008-07-16	I	SPAC6C3.09		intron	added	2340169..2340218			
20080716	-	2008-07-16	I	SPAC6C3.09		intron	added	2340276..2340391			
20080716	-	2008-07-16	I	SPAC6F12.02		3'UTR	added	1312684..1313429			
20080716	-	2008-07-16	I	SPAC6F12.03c		3'UTR	added	complement(1313236..1313720)			
20080716	-	2008-07-16	I	SPAC6F12.04		3'UTR	added	1316498..1316643			
20080716	-	2008-07-16	I	SPAC6F12.07		intron	added	1321842..1321902			
20080716	-	2008-07-16	I	SPAC6F12.09		3'UTR	added	1328901..1329061			
20080716	-	2008-07-16	I	SPAC6F12.10c		3'UTR	added	complement(1329091..1329261)			
20080716	-	2008-07-16	I	SPAC6F12.12		intron	added	1337347..1337401			
20080716	-	2008-07-16	I	SPAC6F12.13c		3'UTR	added	complement(1338365..1338451)			
20080716	-	2008-07-16	I	SPAC6F12.15c		intron	added	complement(1342923..1342978)			
20080716	-	2008-07-16	I	SPAC6F12.15c		intron	added	complement(1343115..1343167)			
20080716	-	2008-07-16	I	SPAC6F6.03c		3'UTR	added	complement(2734031..2734108)			
20080716	-	2008-07-16	I	SPAC6F6.07c		intron	added	complement(2746129..2746192)			
20080716	-	2008-07-16	I	SPAC6F6.07c		intron	added	complement(2746240..2746302)			
20080716	-	2008-07-16	I	SPAC6F6.07c		intron	added	complement(2746336..2746438)			
20080716	-	2008-07-16	I	SPAC6F6.13c		5'UTR	added	complement(2758835..2758924)			
20080716	-	2008-07-16	I	SPAC6F6.15		intron	added	2762834..2762874			
20080716	-	2008-07-16	I	SPAC6F6.15		intron	added	2762922..2763000			
20080716	-	2008-07-16	I	SPAC6F6.15		intron	added	2763127..2763180			
20080716	-	2008-07-16	I	SPAC6F6.16c	tpz1	CDS	added	complement(join(2763686..2764572,2764611..2764752,2764791..2764825,2764872..2765122,2765166..2765263,2765320..2765433))		PMID:18535244	merged with SPAC6F6.18c and five introns added
20080716	-	2008-07-16	I	SPAC6F6.16c		CDS	removed	complement(2763686..2764534)		PMID:18535244	merged with SPAC6F6.18c and five introns added
20080716	-	2008-07-16	I	SPAC6F6.17		3'UTR	added	2770573..2770704			
20080716	-	2008-07-16	I	SPAC6F6.17		5'UTR	added	2766283..2766369			
20080716	-	2008-07-16	I	SPAC6F6.18c	mug169	CDS	removed	complement(2764798..2765163)			
20080716	-	2008-07-16	I	SPAC6G10.04c		3'UTR	added	complement(3220849..3221055)			
20080716	-	2008-07-16	I	SPAC6G10.04c		intron	added	complement(3221621..3221794)			
20080716	-	2008-07-16	I	SPAC6G10.04c		intron	added	complement(3221899..3221948)			
20080716	-	2008-07-16	I	SPAC6G10.08		3'UTR	added	3232856..3232976			
20080716	-	2008-07-16	I	SPAC6G10.08		5'UTR	added	3231423..3231598			
20080716	-	2008-07-16	I	SPAC6G10.10c		5'UTR	added	complement(3237002..3237503)			
20080716	-	2008-07-16	I	SPAC6G9.01c		intron	added	complement(3241571..3241654)			
20080716	-	2008-07-16	I	SPAC6G9.01c		intron	added	complement(3241754..3242151)			
20080716	-	2008-07-16	I	SPAC6G9.05		3'UTR	added	3254371..3254430			
20080716	-	2008-07-16	I	SPAC6G9.07c		3'UTR	added	complement(3258472..3258571)			
20080716	-	2008-07-16	I	SPAC6G9.07c		intron	added	complement(3258749..3258929)			
20080716	-	2008-07-16	I	SPAC6G9.07c		intron	added	complement(3259054..3259183)			
20080716	-	2008-07-16	I	SPAC6G9.13c		intron	added	complement(3272266..3272416)			
20080716	-	2008-07-16	I	SPAC6G9.16c		5'UTR	added	complement(3279986..3280232)			
20080716	-	2008-07-16	I	SPAC732.01		3'UTR	added	2058560..2058739			
20080716	-	2008-07-16	I	SPAC7D4.02c		5'UTR	added	2637653..2637725			
20080716	-	2008-07-16	I	SPAC7D4.02c		intron	added	2637809..2637978			
20080716	-	2008-07-16	I	SPAC7D4.02c		intron	added	2638211..2638303			
20080716	-	2008-07-16	I	SPAC7D4.04		3'UTR	added	complement(2630448..2630588)			
