revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
7957	kmr44	2022-01-12	I	SPNCRNA.4152		ncRNA	added	complement(4792264..4796838)			
7957	kmr44	2022-01-12	I	SPNCRNA.4153		ncRNA	added	4796354..4796561			
7957	kmr44	2022-01-12	I	SPNCRNA.4154		ncRNA	added	4797498..4798093			
7957	kmr44	2022-01-12	I	SPNCRNA.4155		ncRNA	added	4798408..4798674			
7957	kmr44	2022-01-12	I	SPNCRNA.4156		ncRNA	added	complement(4799985..4800192)			
7957	kmr44	2022-01-12	I	SPNCRNA.4157		ncRNA	added	complement(4802991..4803485)			
7957	kmr44	2022-01-12	I	SPNCRNA.4158		ncRNA	added	complement(4803627..4804292)			
7957	kmr44	2022-01-12	I	SPNCRNA.4159		ncRNA	added	4804626..4806569			
7957	kmr44	2022-01-12	I	SPNCRNA.4160		ncRNA	added	4806670..4807236			
7957	kmr44	2022-01-12	I	SPNCRNA.4161		ncRNA	added	complement(4811562..4811963)			
7957	kmr44	2022-01-12	I	SPNCRNA.4162		ncRNA	added	complement(4812091..4813047)			
7957	kmr44	2022-01-12	I	SPNCRNA.4163		ncRNA	added	4817535..4818160			
7957	kmr44	2022-01-12	I	SPNCRNA.4164		ncRNA	added	4818911..4820422			
7957	kmr44	2022-01-12	I	SPNCRNA.4165		ncRNA	added	4824937..4825156			
7957	kmr44	2022-01-12	I	SPNCRNA.4166		ncRNA	added	complement(4828592..4828998)			
7957	kmr44	2022-01-12	I	SPNCRNA.4167		ncRNA	added	complement(4830568..4832421)			
7957	kmr44	2022-01-12	I	SPNCRNA.4168		ncRNA	added	4834972..4835698			
7957	kmr44	2022-01-12	I	SPNCRNA.4169		ncRNA	added	complement(4836237..4837403)			
7957	kmr44	2022-01-12	I	SPNCRNA.4170		ncRNA	added	4838658..4838874			
7957	kmr44	2022-01-12	I	SPNCRNA.4171		ncRNA	added	complement(4839063..4839328)			
7957	kmr44	2022-01-12	I	SPNCRNA.4172		ncRNA	added	complement(4839446..4839719)			
7957	kmr44	2022-01-12	I	SPNCRNA.4173		ncRNA	added	complement(4839908..4840306)			
7957	kmr44	2022-01-12	I	SPNCRNA.4174		ncRNA	added	4841983..4842769			
7957	kmr44	2022-01-12	I	SPNCRNA.4175		ncRNA	added	4847072..4847412			
7957	kmr44	2022-01-12	I	SPNCRNA.4176		ncRNA	added	4847730..4848104			
7957	kmr44	2022-01-12	I	SPNCRNA.4177		ncRNA	added	4850240..4850655			
7957	kmr44	2022-01-12	I	SPNCRNA.4178		ncRNA	added	4850811..4851277			
7957	kmr44	2022-01-12	I	SPNCRNA.4179		ncRNA	added	4851948..4852644			
7957	kmr44	2022-01-12	I	SPNCRNA.4180		ncRNA	added	complement(4852350..4852661)			
7957	kmr44	2022-01-12	I	SPNCRNA.4181		ncRNA	added	complement(4852824..4853468)			
7957	kmr44	2022-01-12	I	SPNCRNA.4182		ncRNA	added	complement(4855702..4856506)			
7957	kmr44	2022-01-12	I	SPNCRNA.4183		ncRNA	added	4856799..4857107			
7957	kmr44	2022-01-12	I	SPNCRNA.4184		ncRNA	added	4858948..4859356			
7957	kmr44	2022-01-12	I	SPNCRNA.4185		ncRNA	added	complement(4860092..4860312)			
7957	kmr44	2022-01-12	I	SPNCRNA.4186		ncRNA	added	4863870..4864736			
7957	kmr44	2022-01-12	I	SPNCRNA.4187		ncRNA	added	complement(4870193..4870726)			
7957	kmr44	2022-01-12	I	SPNCRNA.4188		ncRNA	added	complement(4870830..4871311)			
7957	kmr44	2022-01-12	I	SPNCRNA.4189		ncRNA	added	4872555..4872874			
7957	kmr44	2022-01-12	I	SPNCRNA.4190		ncRNA	added	complement(4873155..4874770)			
7957	kmr44	2022-01-12	I	SPNCRNA.4191		ncRNA	added	4873287..4873629			
7957	kmr44	2022-01-12	I	SPNCRNA.4192		ncRNA	added	4879025..4880582			
7957	kmr44	2022-01-12	I	SPNCRNA.4193		ncRNA	added	complement(4881011..4881519)			
7957	kmr44	2022-01-12	I	SPNCRNA.4194		ncRNA	added	complement(4881914..4882733)			
7957	kmr44	2022-01-12	I	SPNCRNA.4195		ncRNA	added	complement(4882876..4883179)			
7957	kmr44	2022-01-12	I	SPNCRNA.4196		ncRNA	added	complement(4883339..4883803)			
7957	kmr44	2022-01-12	I	SPNCRNA.4197		ncRNA	added	complement(4884068..4884380)			
7957	kmr44	2022-01-12	I	SPNCRNA.4198		ncRNA	added	complement(4885132..4885445)			
7957	kmr44	2022-01-12	I	SPNCRNA.4199		ncRNA	added	complement(4889138..4889373)			
7957	kmr44	2022-01-12	I	SPNCRNA.4200		ncRNA	added	4892642..4892917			
7957	kmr44	2022-01-12	I	SPNCRNA.4201		ncRNA	added	4893173..4895279			
7957	kmr44	2022-01-12	I	SPNCRNA.4202		ncRNA	added	4895731..4895997			
7957	kmr44	2022-01-12	I	SPNCRNA.4203		ncRNA	added	4896573..4896870			
7957	kmr44	2022-01-12	I	SPNCRNA.4204		ncRNA	added	complement(4898875..4899116)			
7957	kmr44	2022-01-12	I	SPNCRNA.4205		ncRNA	added	complement(4899451..4903334)			
7957	kmr44	2022-01-12	I	SPNCRNA.4206		ncRNA	added	4904576..4904911			
7957	kmr44	2022-01-12	I	SPNCRNA.4207		ncRNA	added	4905471..4906613			
7957	kmr44	2022-01-12	I	SPNCRNA.4208		ncRNA	added	complement(4907305..4909035)			
7957	kmr44	2022-01-12	I	SPNCRNA.4209		ncRNA	added	4910467..4910683			
7957	kmr44	2022-01-12	I	SPNCRNA.4210		ncRNA	added	complement(4911428..4913807)			
7957	kmr44	2022-01-12	I	SPNCRNA.4211		ncRNA	added	4914504..4915108			
7957	kmr44	2022-01-12	I	SPNCRNA.4212		ncRNA	added	complement(4916197..4916442)			
7957	kmr44	2022-01-12	I	SPNCRNA.4213		ncRNA	added	complement(4919295..4919503)			
7957	kmr44	2022-01-12	I	SPNCRNA.4214		ncRNA	added	4919827..4920357			
7957	kmr44	2022-01-12	I	SPNCRNA.4215		ncRNA	added	4920755..4921041			
7957	kmr44	2022-01-12	I	SPNCRNA.4216		ncRNA	added	4921975..4922276			
7957	kmr44	2022-01-12	I	SPNCRNA.4217		ncRNA	added	complement(4924124..4925754)			
7957	kmr44	2022-01-12	I	SPNCRNA.4218		ncRNA	added	complement(4933837..4934303)			
7957	kmr44	2022-01-12	I	SPNCRNA.4219		ncRNA	added	complement(4934406..4934873)			
7957	kmr44	2022-01-12	I	SPNCRNA.4220		ncRNA	added	4937722..4939013			
7957	kmr44	2022-01-12	I	SPNCRNA.4221		ncRNA	added	complement(4942155..4942391)			
7957	kmr44	2022-01-12	I	SPNCRNA.4222		ncRNA	added	complement(4942611..4942850)			
7957	kmr44	2022-01-12	I	SPNCRNA.4223		ncRNA	added	complement(4942960..4943349)			
7957	kmr44	2022-01-12	I	SPNCRNA.4224		ncRNA	added	4945011..4945654			
7957	kmr44	2022-01-12	I	SPNCRNA.4225		ncRNA	added	4945779..4946025			
7957	kmr44	2022-01-12	I	SPNCRNA.4226		ncRNA	added	4947728..4948436			
7957	kmr44	2022-01-12	I	SPNCRNA.4227		ncRNA	added	4949286..4950917			
7957	kmr44	2022-01-12	I	SPNCRNA.4228		ncRNA	added	complement(4951850..4952927)			
7957	kmr44	2022-01-12	I	SPNCRNA.4229		ncRNA	added	4955821..4956153			
7957	kmr44	2022-01-12	I	SPNCRNA.4230		ncRNA	added	4956274..4958732			
7957	kmr44	2022-01-12	I	SPNCRNA.4231		ncRNA	added	4959483..4961288			
7957	kmr44	2022-01-12	I	SPNCRNA.4232		ncRNA	added	complement(4961042..4961259)			
7957	kmr44	2022-01-12	I	SPNCRNA.4233		ncRNA	added	complement(4961480..4962878)			
7957	kmr44	2022-01-12	I	SPNCRNA.4234		ncRNA	added	complement(4963745..4964038)			
7957	kmr44	2022-01-12	I	SPNCRNA.4235		ncRNA	added	4967292..4967789			
7957	kmr44	2022-01-12	I	SPNCRNA.4236		ncRNA	added	complement(4968870..4970476)			
7957	kmr44	2022-01-12	I	SPNCRNA.4237		ncRNA	added	4972681..4973360			
7957	kmr44	2022-01-12	I	SPNCRNA.4238		ncRNA	added	4975763..4977881			
7957	kmr44	2022-01-12	I	SPNCRNA.4239		ncRNA	added	4981254..4982113			
7957	kmr44	2022-01-12	I	SPNCRNA.4240		ncRNA	added	4982230..4984211			
7957	kmr44	2022-01-12	I	SPNCRNA.4241		ncRNA	added	4984530..4986469			
7957	kmr44	2022-01-12	I	SPNCRNA.4242		ncRNA	added	4990303..4990688			
7957	kmr44	2022-01-12	I	SPNCRNA.4243		ncRNA	added	4994166..4994704			
7957	kmr44	2022-01-12	I	SPNCRNA.4244		ncRNA	added	complement(4997383..4997968)			
7957	kmr44	2022-01-12	I	SPNCRNA.4245		ncRNA	added	5001569..5002373			
7957	kmr44	2022-01-12	I	SPNCRNA.4246		ncRNA	added	5002788..5003064			
7957	kmr44	2022-01-12	I	SPNCRNA.4247		ncRNA	added	5003240..5004422			
7957	kmr44	2022-01-12	I	SPNCRNA.4248		ncRNA	added	complement(5004780..5005910)			
7957	kmr44	2022-01-12	I	SPNCRNA.4249		ncRNA	added	complement(5006491..5006796)			
7957	kmr44	2022-01-12	I	SPNCRNA.4250		ncRNA	added	5007151..5008425			
7957	kmr44	2022-01-12	I	SPNCRNA.4251		ncRNA	added	5008599..5009090			
7957	kmr44	2022-01-12	I	SPNCRNA.4252		ncRNA	added	complement(5011681..5012325)			
7957	kmr44	2022-01-12	I	SPNCRNA.4253		ncRNA	added	complement(5012681..5013517)			
7957	kmr44	2022-01-12	I	SPNCRNA.4254		ncRNA	added	5016559..5017817			
7957	kmr44	2022-01-12	I	SPNCRNA.4255		ncRNA	added	complement(5019152..5020412)			
7957	kmr44	2022-01-12	I	SPNCRNA.4256		ncRNA	added	complement(5020546..5020790)			
7957	kmr44	2022-01-12	I	SPNCRNA.4257		ncRNA	added	complement(5021210..5021442)			
7957	kmr44	2022-01-12	I	SPNCRNA.4258		ncRNA	added	complement(5024473..5025936)			
7957	kmr44	2022-01-12	I	SPNCRNA.4259		ncRNA	added	5027788..5028503			
7957	kmr44	2022-01-12	I	SPNCRNA.4260		ncRNA	added	complement(5030839..5033981)			
7957	kmr44	2022-01-12	I	SPNCRNA.4261		ncRNA	added	5035142..5035445			
7957	kmr44	2022-01-12	I	SPNCRNA.4262		ncRNA	added	5035660..5036783			
7957	kmr44	2022-01-12	I	SPNCRNA.4263		ncRNA	added	5038585..5039351			
7957	kmr44	2022-01-12	I	SPNCRNA.4264		ncRNA	added	5040615..5043388			
7957	kmr44	2022-01-12	I	SPNCRNA.4265		ncRNA	added	5044414..5044694			
7957	kmr44	2022-01-12	I	SPNCRNA.4266		ncRNA	added	5045794..5046311			
7957	kmr44	2022-01-12	I	SPNCRNA.4267		ncRNA	added	5047054..5047309			
7957	kmr44	2022-01-12	I	SPNCRNA.4268		ncRNA	added	5047478..5048640			
7957	kmr44	2022-01-12	I	SPNCRNA.4269		ncRNA	added	5049254..5049888			
7957	kmr44	2022-01-12	I	SPNCRNA.4270		ncRNA	added	5049993..5051254			
7957	kmr44	2022-01-12	I	SPNCRNA.4271		ncRNA	added	5051540..5051825			
7957	kmr44	2022-01-12	I	SPNCRNA.4272		ncRNA	added	5052024..5052251			
7957	kmr44	2022-01-12	I	SPNCRNA.4273		ncRNA	added	5052949..5053351			
7957	kmr44	2022-01-12	I	SPNCRNA.4274		ncRNA	added	5053773..5054219			
7957	kmr44	2022-01-12	I	SPNCRNA.4275		ncRNA	added	5054241..5054921			
7957	kmr44	2022-01-12	I	SPNCRNA.4276		ncRNA	added	complement(5055120..5056109)			
7957	kmr44	2022-01-12	I	SPNCRNA.4277		ncRNA	added	complement(5056239..5056464)			
7957	kmr44	2022-01-12	I	SPNCRNA.4278		ncRNA	added	complement(5056532..5059075)			
7957	kmr44	2022-01-12	I	SPNCRNA.4279		ncRNA	added	complement(5059492..5059813)			
7957	kmr44	2022-01-12	I	SPNCRNA.4280		ncRNA	added	complement(5059959..5061639)			
7957	kmr44	2022-01-12	I	SPNCRNA.4281		ncRNA	added	5062114..5063084			
7957	kmr44	2022-01-12	I	SPNCRNA.4282		ncRNA	added	complement(5064653..5065351)			
7957	kmr44	2022-01-12	I	SPNCRNA.4283		ncRNA	added	complement(5065531..5065781)			
7957	kmr44	2022-01-12	I	SPNCRNA.4284		ncRNA	added	complement(5065970..5066261)			
7957	kmr44	2022-01-12	I	SPNCRNA.4285		ncRNA	added	complement(5067416..5067870)			
7957	kmr44	2022-01-12	I	SPNCRNA.4286		ncRNA	added	complement(5068833..5069097)			
7957	kmr44	2022-01-12	I	SPNCRNA.4287		ncRNA	added	complement(5069210..5070701)			
7957	kmr44	2022-01-12	I	SPNCRNA.4288		ncRNA	added	5073424..5074125			
7957	kmr44	2022-01-12	I	SPNCRNA.4289		ncRNA	added	5077771..5077978			
7957	kmr44	2022-01-12	I	SPNCRNA.4290		ncRNA	added	complement(5081639..5081854)			
7957	kmr44	2022-01-12	I	SPNCRNA.4291		ncRNA	added	complement(5083377..5083609)			
7957	kmr44	2022-01-12	I	SPNCRNA.4292		ncRNA	added	complement(5084896..5085115)			
7957	kmr44	2022-01-12	I	SPNCRNA.4293		ncRNA	added	complement(5086007..5086224)			
7957	kmr44	2022-01-12	I	SPNCRNA.4294		ncRNA	added	complement(5086462..5086690)			
7957	kmr44	2022-01-12	I	SPNCRNA.4295		ncRNA	added	complement(5087169..5089478)			
7957	kmr44	2022-01-12	I	SPNCRNA.4296		ncRNA	added	5087338..5087609			
7957	kmr44	2022-01-12	I	SPNCRNA.4297		ncRNA	added	complement(5090711..5091009)			
7957	kmr44	2022-01-12	I	SPNCRNA.4298		ncRNA	added	complement(5092205..5093462)			
7957	kmr44	2022-01-12	I	SPNCRNA.4299		ncRNA	added	complement(5093565..5094461)			
7957	kmr44	2022-01-12	I	SPNCRNA.4300		ncRNA	added	5094870..5095098			
7957	kmr44	2022-01-12	I	SPNCRNA.4301		ncRNA	added	5095539..5095793			
7957	kmr44	2022-01-12	I	SPNCRNA.4302		ncRNA	added	complement(5096159..5096461)			
7957	kmr44	2022-01-12	I	SPNCRNA.4303		ncRNA	added	complement(5096587..5096810)			
7957	kmr44	2022-01-12	I	SPNCRNA.4304		ncRNA	added	5097730..5098319			
7957	kmr44	2022-01-12	I	SPNCRNA.4305		ncRNA	added	5100315..5100565			
7957	kmr44	2022-01-12	I	SPNCRNA.4306		ncRNA	added	5105042..5105353			
7957	kmr44	2022-01-12	I	SPNCRNA.4307		ncRNA	added	complement(5106449..5106757)			
7957	kmr44	2022-01-12	I	SPNCRNA.4308		ncRNA	added	complement(5108482..5109143)			
7957	kmr44	2022-01-12	I	SPNCRNA.4309		ncRNA	added	complement(5109406..5109950)			
7957	kmr44	2022-01-12	I	SPNCRNA.4310		ncRNA	added	complement(5112235..5112802)			
7957	kmr44	2022-01-12	I	SPNCRNA.4311		ncRNA	added	5115056..5116867			
7957	kmr44	2022-01-12	I	SPNCRNA.4312		ncRNA	added	5118578..5118833			
7957	kmr44	2022-01-12	I	SPNCRNA.4313		ncRNA	added	5118959..5119475			
7957	kmr44	2022-01-12	I	SPNCRNA.4314		ncRNA	added	complement(5122211..5122448)			
7957	kmr44	2022-01-12	I	SPNCRNA.4315		ncRNA	added	5127934..5128155			
7957	kmr44	2022-01-12	I	SPNCRNA.4316		ncRNA	added	5132260..5132516			
7957	kmr44	2022-01-12	I	SPNCRNA.4317		ncRNA	added	5132920..5133202			
7957	kmr44	2022-01-12	I	SPNCRNA.4318		ncRNA	added	complement(5133166..5133442)			
7957	kmr44	2022-01-12	I	SPNCRNA.4319		ncRNA	added	5137504..5138275			
7957	kmr44	2022-01-12	I	SPNCRNA.4320		ncRNA	added	5138867..5139944			
7957	kmr44	2022-01-12	I	SPNCRNA.4321		ncRNA	added	complement(5139026..5139630)			
7957	kmr44	2022-01-12	I	SPNCRNA.4322		ncRNA	added	complement(5149074..5150106)			
7957	kmr44	2022-01-12	I	SPNCRNA.4323		ncRNA	added	complement(5150258..5150539)			
7957	kmr44	2022-01-12	I	SPNCRNA.4324		ncRNA	added	complement(5150737..5151105)			
7957	kmr44	2022-01-12	I	SPNCRNA.4325		ncRNA	added	complement(5151985..5152212)			
7957	kmr44	2022-01-12	I	SPNCRNA.4326		ncRNA	added	complement(5154006..5154401)			
7957	kmr44	2022-01-12	I	SPNCRNA.4327		ncRNA	added	complement(5155257..5155492)			
7957	kmr44	2022-01-12	I	SPNCRNA.4328		ncRNA	added	5156525..5157165			
7957	kmr44	2022-01-12	I	SPNCRNA.4329		ncRNA	added	5158043..5159137			
7957	kmr44	2022-01-12	I	SPNCRNA.4330		ncRNA	added	complement(5159187..5160097)			
7957	kmr44	2022-01-12	I	SPNCRNA.4331		ncRNA	added	complement(5160273..5163409)			
7957	kmr44	2022-01-12	I	SPNCRNA.4332		ncRNA	added	5166659..5166890			
7957	kmr44	2022-01-12	I	SPNCRNA.4333		ncRNA	added	complement(5167057..5170603)			
7957	kmr44	2022-01-12	I	SPNCRNA.4334		ncRNA	added	5173512..5173868			
7957	kmr44	2022-01-12	I	SPNCRNA.4335		ncRNA	added	complement(5176093..5176834)			
7957	kmr44	2022-01-12	I	SPNCRNA.4336		ncRNA	added	complement(5178858..5179309)			
7957	kmr44	2022-01-12	I	SPNCRNA.4337		ncRNA	added	5180380..5181720			
7957	kmr44	2022-01-12	I	SPNCRNA.4338		ncRNA	added	5181865..5182072			
7957	kmr44	2022-01-12	I	SPNCRNA.4339		ncRNA	added	5182192..5186372			
7957	kmr44	2022-01-12	I	SPNCRNA.4340		ncRNA	added	complement(5186729..5187686)			
7957	kmr44	2022-01-12	I	SPNCRNA.4341		ncRNA	added	complement(5187808..5188394)			
7957	kmr44	2022-01-12	I	SPNCRNA.4342		ncRNA	added	complement(5189359..5190464)			
7957	kmr44	2022-01-12	I	SPNCRNA.4343		ncRNA	added	5193626..5194564			
7957	kmr44	2022-01-12	I	SPNCRNA.4344		ncRNA	added	5194671..5195391			
7957	kmr44	2022-01-12	I	SPNCRNA.4345		ncRNA	added	5198200..5199123			
7957	kmr44	2022-01-12	I	SPNCRNA.4346		ncRNA	added	5199240..5200023			
7957	kmr44	2022-01-12	I	SPNCRNA.4347		ncRNA	added	complement(5202221..5204327)			
7957	kmr44	2022-01-12	I	SPNCRNA.4348		ncRNA	added	complement(5204603..5205069)			
7957	kmr44	2022-01-12	I	SPNCRNA.4349		ncRNA	added	complement(5207371..5208311)			
7957	kmr44	2022-01-12	I	SPNCRNA.4350		ncRNA	added	complement(5208859..5209259)			
7957	kmr44	2022-01-12	I	SPNCRNA.4351		ncRNA	added	complement(5211114..5211435)			
7957	kmr44	2022-01-12	I	SPNCRNA.4352		ncRNA	added	complement(5214296..5214501)			
7957	kmr44	2022-01-12	I	SPNCRNA.4353		ncRNA	added	complement(5216513..5216901)			
7957	kmr44	2022-01-12	I	SPNCRNA.4354		ncRNA	added	complement(5217086..5217563)			
7957	kmr44	2022-01-12	I	SPNCRNA.4355		ncRNA	added	complement(5218044..5218568)			
7957	kmr44	2022-01-12	I	SPNCRNA.4356		ncRNA	added	5220535..5222194			
7957	kmr44	2022-01-12	I	SPNCRNA.4357		ncRNA	added	5229145..5229367			
7957	kmr44	2022-01-12	I	SPNCRNA.4358		ncRNA	added	complement(5231155..5232617)			
7957	kmr44	2022-01-12	I	SPNCRNA.4359		ncRNA	added	5233065..5233426			
7957	kmr44	2022-01-12	I	SPNCRNA.4360		ncRNA	added	complement(5234258..5234606)			
7957	kmr44	2022-01-12	I	SPNCRNA.4361		ncRNA	added	5238831..5239030			
7957	kmr44	2022-01-12	I	SPNCRNA.4362		ncRNA	added	5239153..5239737			
7957	kmr44	2022-01-12	I	SPNCRNA.4363		ncRNA	added	complement(5240474..5241730)			
7957	kmr44	2022-01-12	I	SPNCRNA.4364		ncRNA	added	complement(5241997..5242661)			
7957	kmr44	2022-01-12	I	SPNCRNA.4365		ncRNA	added	5246455..5247325			
7957	kmr44	2022-01-12	I	SPNCRNA.4366		ncRNA	added	complement(5253288..5253914)			
7957	kmr44	2022-01-12	I	SPNCRNA.4367		ncRNA	added	complement(5254111..5254412)			
7957	kmr44	2022-01-12	I	SPNCRNA.4368		ncRNA	added	complement(5255364..5256250)			
7957	kmr44	2022-01-12	I	SPNCRNA.4369		ncRNA	added	5255970..5256351			
7957	kmr44	2022-01-12	I	SPNCRNA.4370		ncRNA	added	5262393..5265200			
7957	kmr44	2022-01-12	I	SPNCRNA.4371		ncRNA	added	5265984..5266349			
7957	kmr44	2022-01-12	I	SPNCRNA.4372		ncRNA	added	5270102..5270556			
7957	kmr44	2022-01-12	I	SPNCRNA.4373		ncRNA	added	complement(5270970..5271177)			
7957	kmr44	2022-01-12	I	SPNCRNA.4374		ncRNA	added	5271701..5272219			
7957	kmr44	2022-01-12	I	SPNCRNA.4375		ncRNA	added	complement(5272565..5272973)			
7957	kmr44	2022-01-12	I	SPNCRNA.4376		ncRNA	added	complement(5273113..5273738)			
7957	kmr44	2022-01-12	I	SPNCRNA.4377		ncRNA	added	5277434..5278295			
7957	kmr44	2022-01-12	I	SPNCRNA.4378		ncRNA	added	5279247..5283796			
7957	kmr44	2022-01-12	I	SPNCRNA.4379		ncRNA	added	complement(5281512..5281728)			
7957	kmr44	2022-01-12	I	SPNCRNA.4380		ncRNA	added	complement(5286076..5286510)			
7957	kmr44	2022-01-12	I	SPNCRNA.4381		ncRNA	added	complement(5286718..5286976)			
7957	kmr44	2022-01-12	I	SPNCRNA.4382		ncRNA	added	complement(5288350..5289292)			
7957	kmr44	2022-01-12	I	SPNCRNA.4383		ncRNA	added	complement(5289786..5290236)			
7957	kmr44	2022-01-12	I	SPNCRNA.4384		ncRNA	added	complement(5290715..5291135)			
7957	kmr44	2022-01-12	I	SPNCRNA.4385		ncRNA	added	complement(5293443..5294762)			
7957	kmr44	2022-01-12	I	SPNCRNA.4386		ncRNA	added	5296513..5297827			
7957	kmr44	2022-01-12	I	SPNCRNA.4387		ncRNA	added	complement(5298197..5298575)			
7957	kmr44	2022-01-12	I	SPNCRNA.4388		ncRNA	added	complement(5298818..5299858)			
7957	kmr44	2022-01-12	I	SPNCRNA.4389		ncRNA	added	complement(5300106..5301709)			
7957	kmr44	2022-01-12	I	SPNCRNA.4390		ncRNA	added	5303646..5303926			
7957	kmr44	2022-01-12	I	SPNCRNA.4391		ncRNA	added	complement(5312245..5314824)			
7957	kmr44	2022-01-12	I	SPNCRNA.4392		ncRNA	added	complement(5317840..5318150)			
7957	kmr44	2022-01-12	I	SPNCRNA.4393		ncRNA	added	complement(5318323..5318757)			
7957	kmr44	2022-01-12	I	SPNCRNA.4394		ncRNA	added	5320295..5321686			
7957	kmr44	2022-01-12	I	SPNCRNA.4395		ncRNA	added	complement(5323560..5323824)			
7957	kmr44	2022-01-12	I	SPNCRNA.4396		ncRNA	added	complement(5325701..5326228)			
7957	kmr44	2022-01-12	I	SPNCRNA.4397		ncRNA	added	5331301..5331582			
7957	kmr44	2022-01-12	I	SPNCRNA.4398		ncRNA	added	5331710..5332268			
7957	kmr44	2022-01-12	I	SPNCRNA.4399		ncRNA	added	5332380..5332784			
7957	kmr44	2022-01-12	I	SPNCRNA.4400		ncRNA	added	5332888..5333773			
7957	kmr44	2022-01-12	I	SPNCRNA.4401		ncRNA	added	complement(5333938..5334777)			
7957	kmr44	2022-01-12	I	SPNCRNA.4402		ncRNA	added	5334948..5337636			
7957	kmr44	2022-01-12	I	SPNCRNA.4403		ncRNA	added	5337769..5339254			
7957	kmr44	2022-01-12	I	SPNCRNA.4404		ncRNA	added	5339701..5340322			
7957	kmr44	2022-01-12	I	SPNCRNA.4405		ncRNA	added	5343311..5343909			
7957	kmr44	2022-01-12	I	SPNCRNA.4406		ncRNA	added	5344833..5345479			
7957	kmr44	2022-01-12	I	SPNCRNA.4407		ncRNA	added	5345582..5346001			
7957	kmr44	2022-01-12	I	SPNCRNA.4408		ncRNA	added	5346285..5349208			
7957	kmr44	2022-01-12	I	SPNCRNA.4409		ncRNA	added	5349838..5350057			
7957	kmr44	2022-01-12	I	SPNCRNA.4410		ncRNA	added	5350301..5351203			
7957	kmr44	2022-01-12	I	SPNCRNA.4411		ncRNA	added	5352402..5353498			
7957	kmr44	2022-01-12	I	SPNCRNA.4412		ncRNA	added	complement(5354472..5354856)			
7957	kmr44	2022-01-12	I	SPNCRNA.4413		ncRNA	added	5358072..5358411			
7957	kmr44	2022-01-12	I	SPNCRNA.4414		ncRNA	added	complement(5359888..5360153)			
7957	kmr44	2022-01-12	I	SPNCRNA.4415		ncRNA	added	5361979..5362469			
7957	kmr44	2022-01-12	I	SPNCRNA.4416		ncRNA	added	5362616..5362980			
7957	kmr44	2022-01-12	I	SPNCRNA.4417		ncRNA	added	5363349..5363886			
7957	kmr44	2022-01-12	I	SPNCRNA.4418		ncRNA	added	5364582..5364895			
7957	kmr44	2022-01-12	I	SPNCRNA.4419		ncRNA	added	5365082..5365660			
7957	kmr44	2022-01-12	I	SPNCRNA.4420		ncRNA	added	5365780..5366122			
7957	kmr44	2022-01-12	I	SPNCRNA.4421		ncRNA	added	complement(5366683..5367765)			
7957	kmr44	2022-01-12	I	SPNCRNA.4422		ncRNA	added	complement(5367947..5368214)			
7957	kmr44	2022-01-12	I	SPNCRNA.4423		ncRNA	added	complement(5368360..5368701)			
7957	kmr44	2022-01-12	I	SPNCRNA.4424		ncRNA	added	5373988..5375223			
7957	kmr44	2022-01-12	I	SPNCRNA.4425		ncRNA	added	complement(5375204..5375831)			
7957	kmr44	2022-01-12	I	SPNCRNA.4426		ncRNA	added	complement(5375937..5376522)			
7957	kmr44	2022-01-12	I	SPNCRNA.4427		ncRNA	added	complement(5376935..5378415)			
7957	kmr44	2022-01-12	I	SPNCRNA.4428		ncRNA	added	complement(5378679..5378896)			
7957	kmr44	2022-01-12	I	SPNCRNA.4429		ncRNA	added	complement(5379563..5379812)			
7957	kmr44	2022-01-12	I	SPNCRNA.4430		ncRNA	added	complement(5380402..5382947)			
7957	kmr44	2022-01-12	I	SPNCRNA.4431		ncRNA	added	5383920..5385472			
7957	kmr44	2022-01-12	I	SPNCRNA.4432		ncRNA	added	complement(5387419..5388263)			
7957	kmr44	2022-01-12	I	SPNCRNA.4433		ncRNA	added	complement(5388526..5389259)			
7957	kmr44	2022-01-12	I	SPNCRNA.4434		ncRNA	added	5390912..5391122			
7957	kmr44	2022-01-12	I	SPNCRNA.4435		ncRNA	added	complement(5393417..5394225)			
7957	kmr44	2022-01-12	I	SPNCRNA.4436		ncRNA	added	5395997..5396353			
7957	kmr44	2022-01-12	I	SPNCRNA.4437		ncRNA	added	5396460..5396920			
7957	kmr44	2022-01-12	I	SPNCRNA.4438		ncRNA	added	5397456..5398114			
7957	kmr44	2022-01-12	I	SPNCRNA.4439		ncRNA	added	complement(5398359..5398997)			
7957	kmr44	2022-01-12	I	SPNCRNA.4440		ncRNA	added	complement(5402310..5403391)			
7957	kmr44	2022-01-12	I	SPNCRNA.4441		ncRNA	added	complement(5405008..5405240)			
7957	kmr44	2022-01-12	I	SPNCRNA.4442		ncRNA	added	complement(5407256..5407550)			
7957	kmr44	2022-01-12	I	SPNCRNA.4443		ncRNA	added	complement(5411930..5412216)			
7957	kmr44	2022-01-12	I	SPNCRNA.4444		ncRNA	added	5418270..5419217			
7957	kmr44	2022-01-12	I	SPNCRNA.4445		ncRNA	added	complement(5419859..5420505)			
7957	kmr44	2022-01-12	I	SPNCRNA.4446		ncRNA	added	5426268..5426871			
7957	kmr44	2022-01-12	I	SPNCRNA.4447		ncRNA	added	complement(5429399..5431207)			
